window_start,window_end,dataset_source,number_of_flows,mean_flow_duration,mean_dst_port,total_packets,total_bytes,mean_iat_variance,mean_flow_byts_s,mean_flow_pkts_s,mean_down_up_ratio,mean_fin_flag_cnt,mean_syn_flag_cnt,mean_rst_flag_cnt,mean_psh_flag_cnt,mean_ack_flag_cnt,mean_urg_flag_cnt,mean_cwe_flag_count,mean_ece_flag_cnt,mean_init_fwd_win_byts,mean_init_bwd_win_byts,target_next_window
2018-02-03 09:42:00,2018-02-03 09:43:00,CIC,1097,7293002.565177757,12767.773928896991,35594.0,21982699.0,17583960031520.754,168171.22797321304,35650.32239774938,0.4029170464904284,0.004557885141294439,0.027347310847766638,0.22151321786690975,0.4457611668185962,0.3810391978122151,0.11759343664539654,0.0,0.22151321786690975,6429.278942570647,21001.47584320875,0
2018-02-03 09:43:00,2018-02-03 09:44:00,CIC,1470,9768248.636734694,11465.348979591838,19340.0,7291965.0,22667607871093.113,375294.9129741799,34409.90087758263,0.46122448979591835,0.003401360544217687,0.06870748299319727,0.17755102040816326,0.38299319727891157,0.34217687074829933,0.08571428571428572,0.0,0.17755102040816326,5635.9047619047615,13392.737414965986,0
2018-02-03 09:44:00,2018-02-03 09:45:00,CIC,1107,9958231.141824752,8144.8943089430895,51767.0,35316720.0,22744655319745.996,343536.9106240399,21935.220741575373,0.41192411924119243,0.0027100271002710027,0.03071364046973803,0.2719060523938573,0.5031616982836495,0.24480578139114725,0.04607046070460705,0.0,0.2728093947606143,6298.487804878048,19283.488708220415,0
2018-02-03 09:45:00,2018-02-03 09:46:00,CIC,1270,15628576.13070866,5639.365354330708,23156.0,8787301.0,18829057058106.734,68601.44906502051,4893.73812444368,0.5165354330708661,0.0,0.024409448818897637,0.1795275590551181,0.5015748031496063,0.17874015748031497,0.014173228346456693,0.0,0.1795275590551181,6474.735433070866,15015.774803149607,0
2018-02-03 09:46:00,2018-02-03 09:47:00,CIC,1531,14159855.71260614,5931.720444154148,15738.0,3051012.0,23562021389774.633,340843.6675200995,17297.150766142484,0.403004572175049,0.005878510777269758,0.03069888961463096,0.20444154147615937,0.45460483344219466,0.2155453951665578,0.020901371652514697,0.0,0.20444154147615937,5313.578706727629,13984.28870019595,0
2018-02-03 09:47:00,2018-02-03 09:48:00,CIC,1791,13916228.041876046,6222.379676158571,26462.0,10675148.0,16842622958650.906,178707.6905186833,19896.051691908564,0.5019542155220548,0.0016750418760469012,0.018983807928531545,0.16806253489670575,0.4584031267448353,0.2300390843104411,0.029034059184812954,0.0,0.16806253489670575,5879.231155778894,14097.926856504746,0
2018-02-03 09:48:00,2018-02-03 09:49:00,CIC,2366,8098901.494928149,6461.8474218089605,20327.0,3777722.0,9643116672083.227,188618.09632347245,21884.79643946413,0.46999154691462386,0.002113271344040575,0.032121724429416736,0.22020287404902789,0.437447168216399,0.30135249366018596,0.0452240067624683,0.0,0.22020287404902789,5346.093406593406,12244.690617075232,0
2018-02-03 09:49:00,2018-02-03 09:50:00,CIC,1639,15273512.220866382,8556.018913971933,22818.0,6444481.0,16419185671064.105,282467.42277774116,35802.195799262554,0.4643075045759609,0.006101281269066504,0.050030506406345335,0.2324588163514338,0.4423428920073215,0.24954240390482002,0.044539353264185476,0.0,0.2324588163514338,6731.20317266626,17019.845027455765,0
2018-02-03 09:50:00,2018-02-03 09:51:00,CIC,2096,19039780.7490458,7786.529580152672,36487.0,18668594.0,28694616256814.195,162895.80099495727,23327.04817755796,0.5004770992366412,0.004770992366412214,0.0491412213740458,0.2008587786259542,0.446087786259542,0.24188931297709923,0.035305343511450385,0.0,0.2008587786259542,6374.732824427481,12850.665553435114,0
2018-02-03 09:51:00,2018-02-03 09:52:00,CIC,1280,13437519.1671875,8651.1296875,26017.0,10211652.0,10906852443942.484,63079.72850854994,14660.289375989978,0.4125,0.00234375,0.03046875,0.25390625,0.4828125,0.271875,0.04609375,0.0,0.25390625,8054.48359375,20675.31171875,0
2018-02-03 09:52:00,2018-02-03 09:53:00,CIC,1844,15783447.353036877,10364.072125813449,21063.0,4558918.0,22682807314504.79,160093.51007116988,38390.001598162526,0.46637744034707157,0.0070498915401301515,0.050433839479392624,0.19468546637744036,0.39099783080260303,0.3080260303687636,0.06832971800433839,0.0,0.19468546637744036,6599.191973969631,13953.946854663775,0
2018-02-03 09:53:00,2018-02-03 09:54:00,CIC,1249,12852938.190552441,8672.831865492393,18215.0,4534889.0,8801413457160.324,347381.6750375911,36468.733668387315,0.41313050440352284,0.006405124099279423,0.06725380304243395,0.24739791833466773,0.47157726180944753,0.2922337870296237,0.02722177742193755,0.0,0.24739791833466773,8333.767013610888,19702.602081665333,0
2018-02-03 09:54:00,2018-02-03 09:55:00,CIC,3238,18034171.79802347,6108.725138974676,62054.0,32880786.0,16331811997669.555,168010.75401540622,14972.136164901993,0.6411365040148239,0.004632489190858555,0.03705991352686844,0.11334156886967264,0.3820259419394688,0.17387276096355775,0.027177269919703522,0.0,0.11334156886967264,5390.421247683756,10410.409512044473,0
2018-02-03 09:55:00,2018-02-03 09:56:00,CIC,1123,13581981.344612645,10160.966162065895,13182.0,2310007.0,7862959624666.655,40172.086889019156,22900.450573242695,0.3490650044523598,0.009795191451469279,0.024933214603739984,0.28138913624220835,0.5378450578806767,0.3134461264470169,0.07212822796081923,0.0,0.28138913624220835,9674.53517364203,26475.34372217275,0
2018-02-03 09:56:00,2018-02-03 09:57:00,CIC,1296,13684515.576388888,11148.891203703704,12996.0,1755362.0,22289159194000.113,260161.34551136006,26399.594418025634,0.3387345679012346,0.0007716049382716049,0.033179012345679014,0.22762345679012347,0.5046296296296297,0.39969135802469136,0.08873456790123457,0.0,0.22762345679012347,8606.625,19654.716049382718,0
2018-02-03 09:57:00,2018-02-03 09:58:00,CIC,1322,13554577.56354009,12431.192889561271,20631.0,7152342.0,11631352059930.879,449917.71971932956,64965.70415187719,0.3101361573373676,0.015128593040847202,0.12254160363086233,0.2118003025718608,0.4372163388804841,0.4198184568835098,0.059001512859304085,0.0,0.2118003025718608,8041.641452344932,19208.864599092285,0
2018-02-03 09:58:00,2018-02-03 09:59:00,CIC,1273,15335649.124901807,6324.129615082482,15195.0,3848952.0,16755095438876.418,91096.89374226982,6711.863900099655,0.4147682639434407,0.0007855459544383347,0.02749410840534171,0.21916732128829536,0.46190102120974075,0.20502749410840534,0.009426551453260016,0.0,0.21916732128829536,8221.193244304792,18805.620581304007,0
2018-02-03 09:59:00,2018-02-03 10:00:00,CIC,1839,14756790.239804242,6159.31430125068,23202.0,7542243.0,18539652697615.457,210570.29534361733,14244.367913259872,0.5889070146818923,0.004350190320826536,0.025013594344752584,0.1952147906470908,0.40402392604676457,0.1859706362153344,0.025013594344752584,0.0,0.1952147906470908,6668.591082109842,13602.879825992388,0
2018-02-03 10:00:00,2018-02-03 10:01:00,CIC,871,19901342.205510907,9475.545350172215,13970.0,2350265.0,23685345307418.805,38840.78685036635,13293.34446206443,0.22502870264064295,0.003444316877152698,0.021814006888633754,0.38461538461538464,0.5843857634902411,0.3157290470723307,0.03214695752009185,0.0,0.38461538461538464,11138.39150401837,27551.553386911597,0
2018-02-03 10:01:00,2018-02-03 10:02:00,CIC,1177,17610888.002548855,9206.446898895498,18459.0,6648065.0,36858036358766.77,102413.47126611586,33480.46277430412,0.3466440101954121,0.004248088360237893,0.05777400169923534,0.25658453695836875,0.4817332200509771,0.2812234494477485,0.026338147833474938,0.0,0.25658453695836875,8407.92948173322,19381.953271028036,0
2018-02-03 10:02:00,2018-02-03 10:03:00,CIC,1067,15972438.920337394,9294.927835051547,16522.0,4017085.0,27783406078130.99,314758.6521465311,32868.00400184156,0.316776007497657,0.004686035613870665,0.05435801312089972,0.30927835051546393,0.5248359887535146,0.30740393626991563,0.046860356138706656,0.0,0.30927835051546393,9041.411433926898,22781.641049671976,0
2018-02-03 10:03:00,2018-02-03 10:04:00,CIC,2001,15820435.994002998,5583.921039480259,28579.0,10247912.0,10215634879890.787,230081.94800681065,16273.318788420189,0.4897551224387806,0.0,0.02148925537231384,0.13143428285857073,0.4917541229385307,0.3148425787106447,0.02948525737131434,0.0,0.13143428285857073,6687.632683658171,10280.933033483258,0
2018-02-03 10:04:00,2018-02-03 10:05:00,CIC,777,16084968.54054054,10724.722007722008,9214.0,1349062.0,17911332200503.207,437972.3080184264,34867.30476239391,0.28314028314028317,0.009009009009009009,0.09266409266409266,0.25225225225225223,0.5057915057915058,0.40025740025740025,0.07464607464607464,0.0,0.25225225225225223,10100.66924066924,21157.749034749035,0
2018-02-03 10:05:00,2018-02-03 10:06:00,CIC,742,17009507.766846363,13879.417789757412,8073.0,879454.0,11463925874634.037,299328.2661112917,33721.923027768724,0.1954177897574124,0.006738544474393531,0.07412398921832884,0.24123989218328842,0.5107816711590296,0.42048517520215634,0.05256064690026954,0.0,0.24123989218328842,11286.454177897574,21963.656334231808,0
2018-02-03 10:06:00,2018-02-03 10:07:00,CIC,986,14564377.19979716,9600.7261663286,10616.0,1254938.0,12050654579031.78,337635.456281817,30267.09462893576,0.22616632860040567,0.002028397565922921,0.06490872210953347,0.20588235294117646,0.5304259634888439,0.39655172413793105,0.017241379310344827,0.0,0.20588235294117646,10089.470588235294,19892.44827586207,0
2018-02-03 10:07:00,2018-02-03 10:08:00,CIC,1915,16733893.473629244,4986.1227154047,33490.0,15286103.0,9761804615107.285,136437.663402008,7234.33975296511,0.5921671018276763,0.0020887728459530026,0.02454308093994778,0.11436031331592689,0.38746736292428197,0.15091383812010445,0.006266318537859008,0.0,0.11436031331592689,5650.198433420365,10194.980678851174,0
2018-02-03 10:08:00,2018-02-03 10:09:00,CIC,3814,17423782.65941269,4646.9630309386475,52078.0,18803808.0,15193875725681.44,181874.14571851527,11683.880868501985,0.6641321447299423,0.008127949659150499,0.0254326166754064,0.06633455689564761,0.3337703198741479,0.16832721552176194,0.018615626638699527,0.0,0.06633455689564761,4615.334819087572,6257.772155217619,0
2018-02-03 10:09:00,2018-02-03 10:10:00,CIC,1113,14048131.033243487,13691.703504043127,10133.0,1219624.0,14042196917941.885,263595.73850599723,29409.547275549787,0.3971248876909254,0.0026954177897574125,0.028751123090745734,0.20305480682839172,0.4168912848158131,0.3836477987421384,0.11859838274932614,0.0,0.20305480682839172,9278.928122192274,18781.723270440252,0
2018-02-03 10:10:00,2018-02-03 10:11:00,CIC,1553,13086311.562137797,14337.144880875725,16561.0,3500536.0,24379039609339.375,481965.1367264169,72095.14641941285,0.3837733419188667,0.0103026400515132,0.14359304571796522,0.12749517063747584,0.31036703155183515,0.5028976175144881,0.07276239536381197,0.0,0.12749517063747584,6258.251126851255,11256.964584674823,0
2018-02-03 10:11:00,2018-02-03 10:12:00,CIC,1026,14195052.13645224,11260.37037037037,9327.0,1091306.0,7956955801383.581,296987.98144459777,67547.44232052543,0.3079922027290448,0.004873294346978557,0.09649122807017543,0.20175438596491227,0.4191033138401559,0.38791423001949316,0.03313840155945419,0.0,0.20175438596491227,7845.858674463938,16705.56335282651,0
2018-02-03 10:12:00,2018-02-03 10:13:00,CIC,611,19129187.327332243,8253.936170212766,7631.0,968935.0,10515622934958.89,129519.0449689631,6816.1388619277395,0.220949263502455,0.0,0.009819967266775777,0.2945990180032733,0.5891980360065466,0.28314238952536824,0.009819967266775777,0.0,0.2945990180032733,12033.265139116203,25142.06055646481,1
2018-02-03 10:13:00,2018-02-03 10:14:00,CIC,594,17030996.557239056,9848.035353535353,7258.0,816202.0,4052215898967.986,166609.28108897418,9392.994608127094,0.18855218855218855,0.0,0.021885521885521887,0.3434343434343434,0.6481481481481481,0.3164983164983165,0.016835016835016835,0.0,0.3434343434343434,14667.06228956229,27314.890572390574,1
2018-02-03 10:14:00,2018-02-03 10:15:00,CIC,1661,20281351.992775436,6005.909692956051,25421.0,10521618.0,8832316147962.62,146724.668274241,5932.046572936348,0.5484647802528597,0.0012040939193257074,0.02588801926550271,0.11980734497290789,0.4244431065623119,0.19566526189042746,0.012642986152919929,0.0,0.11980734497290789,6613.650210716436,10087.099337748345,1
2018-02-03 10:15:00,2018-02-03 10:16:00,CIC,782,15546702.89258312,10438.056265984655,9590.0,1015470.0,21251148427510.492,71191.19264368535,17199.51220191989,0.3145780051150895,0.0038363171355498722,0.02557544757033248,0.23273657289002558,0.5076726342710998,0.3414322250639386,0.06010230179028133,0.0,0.23273657289002558,10410.212276214834,20691.358056265984,1
2018-02-03 10:16:00,2018-02-03 10:17:00,CIC,1642,15847142.984774666,7539.336175395859,20412.0,6578716.0,14792037429974.797,174294.0377134949,15872.82618332972,0.4853836784409257,0.001218026796589525,0.021315468940316686,0.11632155907429964,0.40803897685749085,0.2630937880633374,0.043239951278928136,0.0,0.11632155907429964,6161.18209500609,9787.107795371498,1
2018-02-03 10:17:00,2018-02-03 10:18:00,CIC,1913,18684502.178254053,7881.193936225824,24942.0,9755402.0,15159136163202.514,510600.7222852288,42638.518922011324,0.4976476738107684,0.01097752221641401,0.05802404600104548,0.12232096184004182,0.4014636696288552,0.279665446941976,0.029796131730266597,0.0,0.12232096184004182,6291.21484579195,8388.06272869838,1
2018-02-03 10:18:00,2018-02-03 10:19:00,CIC,1389,8416581.05975522,9862.011519078475,11900.0,1418544.0,4910127267277.365,278101.04775445635,22487.937293831037,0.3484521238300936,0.0,0.019438444924406047,0.21166306695464362,0.4895608351331893,0.4132469402447804,0.08135349172066235,0.0,0.21166306695464362,7574.735061195104,14307.399568034558,1
2018-02-03 10:19:00,2018-02-03 10:20:00,CIC,1500,11486741.497333333,10061.588666666667,14332.0,2104821.0,8848865622925.523,501483.735448277,38196.65215414985,0.3413333333333333,0.004,0.07133333333333333,0.20333333333333334,0.484,0.42933333333333334,0.04733333333333333,0.0,0.20333333333333334,7371.636,13817.680666666667,1
2018-02-03 10:20:00,2018-02-03 10:21:00,CIC,1068,14007502.32022472,11613.389513108614,9567.0,992722.0,18250317099035.086,302930.121377816,47669.258902374226,0.2687265917602996,0.0056179775280898875,0.07584269662921349,0.2649812734082397,0.48408239700374533,0.4035580524344569,0.03932584269662921,0.0,0.2649812734082397,9534.227528089888,16236.794943820225,1
2018-02-03 10:21:00,2018-02-03 10:22:00,CIC,3431,19265608.237540077,5272.185368697173,65115.0,35251303.0,13868871195730.377,186225.23843846878,11157.9730649462,0.672398717575051,0.0034975225881667153,0.02856310113669484,0.08160886039055669,0.3576216846400466,0.17429320897697465,0.019236374234916934,0.0,0.08160886039055669,4876.237248615564,5419.898571844943,1
2018-02-03 10:22:00,2018-02-03 10:23:00,CIC,1141,10157803.386503067,9544.56879929886,9702.0,1289691.0,8551202105968.235,45487.155005871704,19490.37988697185,0.39263803680981596,0.0026292725679228747,0.020157756354075372,0.25503943908851884,0.4645048203330412,0.3628396143733567,0.06573181419807186,0.0,0.25503943908851884,8110.7616126205085,16194.955302366345,1
2018-02-03 10:23:00,2018-02-03 10:24:00,CIC,1399,12110582.31165118,12406.80343102216,11236.0,1599589.0,26676459982346.44,65348.69954656701,21065.747488993547,0.511794138670479,0.0028591851322373124,0.07290922087205147,0.17441029306647604,0.39671193709792707,0.4431736954967834,0.10221586847748391,0.0,0.17441029306647604,6450.828448892065,10250.96283059328,1
2018-02-03 10:24:00,2018-02-03 10:25:00,CIC,1550,8740870.80516129,10619.18064516129,22900.0,4113303.0,10963390684576.93,475228.78900226194,62540.78047193036,0.3832258064516129,0.003870967741935484,0.10064516129032258,0.24387096774193548,0.44193548387096776,0.40516129032258064,0.054838709677419356,0.0,0.24387096774193548,5484.365161290322,12196.191612903225,1
2018-02-03 10:25:00,2018-02-03 10:26:00,CIC,1746,15955725.825887743,5440.588201603666,24817.0,10783609.0,13180268806430.686,82170.44172519067,6021.9213999443755,0.5698739977090492,0.0,0.013172966781214204,0.15406643757159222,0.3963344788087056,0.2124856815578465,0.015463917525773196,0.0,0.15406643757159222,5422.030355097366,9467.420962199312,1
2018-02-03 10:26:00,2018-02-03 10:27:00,CIC,2413,14009998.973477,5611.733526730211,40156.0,21182310.0,11058716771946.146,346918.1763788083,23701.445998767187,0.6195607128056362,0.0016576875259013675,0.033568172399502695,0.11147948611686698,0.35557397430584337,0.22876087857438873,0.022793203481143803,0.0,0.11147948611686698,5636.04765851637,7891.10940737671,1
2018-02-03 10:27:00,2018-02-03 10:28:00,CIC,1165,10127456.669527898,11334.7339055794,9038.0,1309556.0,10581905445572.02,160608.82965369945,36565.92819019263,0.40600858369098713,0.0,0.022317596566523604,0.20515021459227467,0.4248927038626609,0.4034334763948498,0.04978540772532189,0.0,0.20515021459227467,8280.60600858369,12557.16566523605,1
2018-02-03 10:28:00,2018-02-03 10:29:00,CIC,2184,14840070.90430403,8720.123626373626,55492.0,37593011.0,12163180871109.574,247131.89894839708,37900.73440168653,0.5677655677655677,0.005494505494505495,0.061813186813186816,0.1043956043956044,0.30723443223443225,0.29716117216117216,0.04075091575091575,0.0,0.1043956043956044,5033.882783882784,6694.627747252747,1
2018-02-03 10:29:00,2018-02-03 10:30:00,CIC,1266,12874671.306477094,7937.232227488152,15337.0,5660137.0,7646036327214.58,88737.14424279031,18592.47876674323,0.4731437598736177,0.001579778830963665,0.026066350710900472,0.18641390205371247,0.4470774091627172,0.2962085308056872,0.023696682464454975,0.0,0.18641390205371247,6739.73775671406,12897.627962085307,1
2018-02-03 10:30:00,2018-02-03 10:31:00,CIC,2028,18511755.31903353,6620.035009861933,39725.0,17877219.0,15473380135013.602,347399.446169064,23028.090849533182,0.618836291913215,0.0019723865877712033,0.029585798816568046,0.11932938856015779,0.3732741617357002,0.24309664694280078,0.03057199211045365,0.0,0.11932938856015779,6081.790927021696,8469.527120315583,1
2018-02-03 10:31:00,2018-02-03 10:32:00,CIC,1349,14063477.357301705,10073.810971089697,11099.0,1932280.0,19376421963967.92,295515.4345543372,43304.77239329496,0.43217197924388434,0.007412898443291327,0.061527057079318014,0.20237212750185324,0.3936249073387695,0.37212750185322463,0.048183839881393624,0.0,0.20237212750185324,6400.448480355819,12160.171979243883,1
2018-02-03 10:32:00,2018-02-03 10:33:00,CIC,1409,12160291.86941093,9850.68488289567,26027.0,11022984.0,11286058933046.535,268072.0449605411,25153.359172848566,0.47196593328601844,0.0021291696238466998,0.048970901348474094,0.2313697657913414,0.42299503193754434,0.38325053229240597,0.056068133427963095,0.0,0.2313697657913414,7134.50177430802,12900.869410929738,1
2018-02-03 10:33:00,2018-02-03 10:34:00,CIC,1338,9644293.018684603,9507.303437967115,11060.0,1705394.0,4065030055480.5566,116899.96097539704,23117.104631711558,0.4499252615844544,0.00523168908819133,0.03961136023916293,0.25411061285500747,0.45739910313901344,0.375186846038864,0.04185351270553064,0.0,0.25411061285500747,6928.499252615845,13128.784005979072,1
2018-02-03 10:34:00,2018-02-03 10:35:00,CIC,4919,14333723.903232364,3763.2030900589552,68974.0,28477565.0,9856042061007.955,360926.17039265047,18809.404962861492,0.6836755438097174,0.002642813579995934,0.025005082333807684,0.07216914006911974,0.3559666598902216,0.20329335230737955,0.00955478755844684,0.0,0.07216914006911974,4244.645049806872,4203.269770278512,1
2018-02-03 10:35:00,2018-02-03 10:36:00,CIC,3032,15189158.069920843,6873.857849604222,36765.0,12088256.0,10546650696560.42,194957.51263960204,19496.953761867873,0.6091688654353562,0.007255936675461741,0.01978891820580475,0.12434036939313985,0.36807387862796836,0.24472295514511874,0.03924802110817942,0.0,0.12434036939313985,5306.013192612138,7522.40963060686,1
2018-02-03 10:36:00,2018-02-03 10:37:00,CIC,2062,10900597.874878759,11436.973811833172,33174.0,13388805.0,12386940659067.113,239151.83610712946,35432.044841012,0.4961202715809893,0.0024248302618816685,0.025703200775945685,0.17022308438409312,0.3792434529582929,0.42870999030067897,0.09117361784675072,0.0,0.17022308438409312,6357.507274490786,9710.258001939865,1
2018-02-03 10:37:00,2018-02-03 10:38:00,CIC,2448,11099341.03880719,12164.279003267973,55293.0,30595295.0,12588571326004.61,502178.92146347044,74656.26981135161,0.4440359477124183,0.008169934640522876,0.10620915032679738,0.18423202614379086,0.3451797385620915,0.4616013071895425,0.059640522875817,0.0,0.18423202614379086,5413.8325163398695,9100.748774509804,1
2018-02-03 10:38:00,2018-02-03 10:39:00,CIC,1552,8698731.3125,9770.855670103092,24806.0,9297894.0,5565054810587.435,274515.26812175586,20029.521432008052,0.41365979381443296,0.0019329896907216496,0.05283505154639175,0.3176546391752577,0.4639175257731959,0.38337628865979384,0.04188144329896907,0.0,0.3176546391752577,7284.478092783505,14620.896262886597,1
2018-02-03 10:39:00,2018-02-03 10:40:00,CIC,2129,8373322.982620949,6236.467355565994,25350.0,11706855.0,4467091441777.138,199801.40139847688,16083.128948261834,0.5777360263034288,0.0014091122592766556,0.02160638797557539,0.22498825739783937,0.4316580554250822,0.26632221700328795,0.02160638797557539,0.0,0.22498825739783937,5876.339596054486,10156.651949271958,1
2018-02-03 10:40:00,2018-02-03 10:41:00,CIC,1528,11768906.638743455,8960.275523560209,15546.0,2231419.0,4434616293023.599,370653.2455515982,26899.640536285613,0.4096858638743455,0.005235602094240838,0.05235602094240838,0.30955497382198954,0.4882198952879581,0.3606020942408377,0.0281413612565445,0.0,0.30955497382198954,7327.035994764398,12586.695026178011,1
2018-02-03 10:41:00,2018-02-03 10:42:00,CIC,1468,11014279.988419618,7419.372615803814,19915.0,7695899.0,5780090026108.693,193739.75841205489,10401.089825955087,0.4380108991825613,0.0013623978201634877,0.006811989100817439,0.3010899182561308,0.5272479564032697,0.30517711171662126,0.012942779291553134,0.0,0.3010899182561308,8238.947547683923,12743.108310626703,1
2018-02-03 10:42:00,2018-02-03 10:43:00,CIC,1131,11152876.41821397,8964.930150309461,15784.0,2451610.0,1998047738193.868,51241.20052198866,8597.6595870409,0.3572060123784262,0.0017683465959328027,0.010610079575596816,0.3740053050397878,0.5313881520778072,0.394341290893015,0.029177718832891247,0.0,0.3740053050397878,8886.324491600353,13959.485411140584,1
2018-02-03 10:43:00,2018-02-03 10:44:00,CIC,2103,14768910.577746077,6921.084165477889,29097.0,12199996.0,6830587598065.69,210702.84278197505,15758.476388414818,0.5520684736091298,0.007132667617689016,0.030432715168806468,0.2187351402757965,0.4455539705183072,0.268188302425107,0.019020446980504042,0.0,0.2187351402757965,5750.383262006657,8078.925344745601,1
2018-02-03 10:44:00,2018-02-03 10:45:00,CIC,2027,9642857.891958559,9295.245683275776,17875.0,2646607.0,6432973227088.358,429368.8646454038,30044.23195102436,0.47705969412925503,0.005426739023186976,0.04538727183029107,0.31623088307844105,0.4568327577701036,0.39368524913665515,0.048347311297483965,0.0,0.31623088307844105,6476.215589541194,9093.125308337445,1
2018-02-03 10:45:00,2018-02-03 10:46:00,CIC,3678,5873554.450244698,8737.641653072322,97183.0,58058385.0,2433802341176.007,169426.45481925076,9429.471893804692,0.5236541598694943,0.0002718868950516585,0.014410005437737902,0.3681348558999456,0.4573137574768896,0.42088091353996737,0.028004350190320826,0.0,0.3681348558999456,5447.454866775422,3959.1810766721046,1
2018-02-03 10:46:00,2018-02-03 10:47:00,CIC,4818,11616111.677044416,6962.6222498962225,102725.0,66756911.0,29220731065142.363,140476.31392190672,13568.423421975025,0.7181403071814031,0.0026982150269821504,0.02262349522623495,0.29286010792860107,0.49564134495641343,0.363013698630137,0.014321295143212951,0.0,0.29286010792860107,5551.306143628061,3743.978829389788,1
2018-02-03 10:47:00,2018-02-03 10:48:00,CIC,4446,5145579.184660369,11936.937246963562,66528.0,51343586.0,8398992503524.429,182774.7104031104,27362.924710433424,0.9916779127305443,0.0006747638326585695,0.016644174538911382,0.30476833108412055,0.5155195681511471,0.4471434997750787,0.11313540260908682,0.0,0.30476833108412055,5689.972334682861,3323.910481331534,1
2018-02-03 10:48:00,2018-02-03 10:49:00,CIC,5908,13796441.553148273,7012.179756262694,100704.0,54126686.0,10085372113802.82,233212.06430294775,20121.022533475494,0.6428571428571429,0.003215978334461747,0.03114421123899797,0.15876777251184834,0.3578199052132701,0.27014218009478674,0.03859174001354096,0.0,0.15876777251184834,4421.571767095464,3413.9879823967503,1
2018-02-03 10:49:00,2018-02-03 10:50:00,CIC,2516,4163366.5763116055,7045.10413354531,205368.0,142901962.0,877429132459.5256,190109.30630429712,17706.18900070279,0.5135135135135135,0.001589825119236884,0.010731319554848967,0.178060413354531,0.37201907790143085,0.5826709062003179,0.27503974562798095,0.0,0.178060413354531,5116.885930047695,6906.827901430843,1
2018-02-03 10:50:00,2018-02-03 10:51:00,CIC,2165,8792704.790300231,14623.212009237875,17084.0,1890065.0,9354282948654.916,171202.7554676026,24117.32660264219,0.40277136258660506,0.0018475750577367205,0.026327944572748268,0.2817551963048499,0.4235565819861432,0.5187066974595843,0.12933025404157045,0.0,0.2817551963048499,6814.723325635104,8347.185219399538,1
2018-02-03 10:51:00,2018-02-03 10:52:00,CIC,3511,5417934.232412418,10729.636570777557,27125.0,8117800.0,2521222757364.625,244259.73105849785,46106.4035563789,0.439475932782683,0.008829393335232128,0.07433779549985758,0.3383651381372828,0.41953859299344914,0.48333808031899744,0.03218456280262034,0.0,0.3383651381372828,5222.827114782113,5073.261463970379,1
2018-02-03 10:52:00,2018-02-03 10:53:00,CIC,2274,11405450.084432717,5184.982849604222,24084.0,7247882.0,12339215176064.316,113368.44922744887,6815.148578009425,0.6292875989445911,0.0008795074758135445,0.017150395778364115,0.2339489885664028,0.3966578715919085,0.24802110817941952,0.010114335971855761,0.0,0.2339489885664028,5101.1376429199645,6517.390941072999,1
2018-02-03 10:53:00,2018-02-03 10:54:00,CIC,1828,10431471.495623633,6543.623085339169,18400.0,5487796.0,8210924347250.57,134104.25591856052,16307.08010790007,0.5185995623632386,0.0,0.027899343544857767,0.25601750547045954,0.4272428884026258,0.3068927789934354,0.0175054704595186,0.0,0.25601750547045954,5492.222100656455,8574.827133479212,1
2018-02-03 10:54:00,2018-02-03 10:55:00,CIC,2190,12147490.326940639,8317.918721461187,22653.0,5401567.0,5503743706320.19,148111.72209888021,16630.42593633001,0.536986301369863,0.0013698630136986301,0.026940639269406392,0.2187214611872146,0.4324200913242009,0.3141552511415525,0.047031963470319633,0.0,0.2187214611872146,5908.280365296803,8937.810502283104,1
2018-02-03 10:55:00,2018-02-03 10:56:00,CIC,2456,13046277.643729642,8349.740635179152,32991.0,17729929.0,9445759167060.69,373524.43116354506,35652.882483472036,0.5724755700325733,0.005293159609120521,0.03745928338762215,0.18322475570032573,0.3916938110749186,0.3253257328990228,0.037866449511400654,0.0,0.18322475570032573,5798.7096905537455,7152.517100977198,1
2018-02-03 10:56:00,2018-02-03 10:57:00,CIC,1938,9761303.302889576,8939.19814241486,22375.0,8218994.0,6725950527533.276,149003.2613908969,13383.988798421138,0.4716202270381837,0.0015479876160990713,0.025283797729618165,0.23168214654282765,0.43653250773993807,0.37770897832817335,0.037667698658410735,0.0,0.23168214654282765,6641.38080495356,9186.452012383901,1
2018-02-03 10:57:00,2018-02-03 10:58:00,CIC,2140,11652119.16682243,8870.010280373832,25096.0,12618179.0,9001033419298.959,335049.9710309132,26640.119956109233,0.4780373831775701,0.001869158878504673,0.043457943925233646,0.22009345794392524,0.4102803738317757,0.3719626168224299,0.032242990654205606,0.0,0.22009345794392524,6230.428037383178,8138.835514018691,1
2018-02-03 10:58:00,2018-02-03 10:59:00,CIC,1570,9879149.447133757,10619.435031847133,17948.0,6515753.0,6215183952850.831,334805.3158368491,27374.524103209227,0.44203821656050957,0.001910828025477707,0.05732484076433121,0.27961783439490445,0.44012738853503186,0.4171974522292994,0.06178343949044586,0.0,0.27961783439490445,7171.106369426751,9277.54331210191,1
