source_row_index,scenario_id,window_start,window_end,split,family_probability_provenance,family_probability_neris,family_probability_rbot,family_probability_virut,family_probability_donbot,family_probability_sogou,family_probability_murlo,family_probability_nsis_agent,packet_behavior_packet_count,packet_behavior_byte_count,packet_behavior_packets_per_second,packet_behavior_bytes_per_second,packet_behavior_unique_src_ips,packet_behavior_unique_dst_ips,packet_behavior_unique_src_ports,packet_behavior_unique_dst_ports,packet_behavior_tcp_count,packet_behavior_udp_count,packet_behavior_icmp_count,packet_behavior_other_protocol_count,packet_behavior_packet_size_mean,packet_behavior_packet_size_std,packet_behavior_packet_size_min,packet_behavior_packet_size_max,packet_behavior_packet_size_median,packet_behavior_packet_size_p25,packet_behavior_packet_size_p75,packet_behavior_iat_mean,packet_behavior_iat_std,packet_behavior_iat_min,packet_behavior_iat_max,packet_behavior_iat_median,packet_behavior_syn_count,packet_behavior_ack_count,packet_behavior_rst_count,packet_behavior_fin_count,packet_behavior_psh_count,packet_behavior_urg_count,packet_behavior_forward_packet_count,packet_behavior_backward_packet_count,packet_behavior_forward_byte_count,packet_behavior_backward_byte_count,packet_behavior_unique_5tuple_count,packet_behavior_flow_count,packet_behavior_mean_flow_duration,packet_behavior_packets_per_flow_mean,packet_behavior_bytes_per_flow_mean,packet_behavior_forward_backward_packet_ratio,packet_behavior_forward_backward_byte_ratio,packet_behavior_syn_ack_ratio,packet_behavior_tcp_fraction,packet_behavior_udp_fraction,packet_behavior_icmp_fraction,packet_behavior_unique_dst_ports_per_src_ip,packet_behavior_unique_dst_ips_per_src_ip,packet_behavior_unique_src_ips_per_dst_ip,packet_behavior_port_diversity,packet_behavior_destination_diversity
1973,CTU44,2011-08-14T07:20:00+00:00,2011-08-14T07:21:00+00:00,train,in_sample_training_prediction,1.9489862838064353e-05,0.9996336817345105,1.3887734060056752e-05,1.3972252337988915e-05,6.866425624795104e-06,0.00030485886632853726,7.243124299934988e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0391239325205485,0.0550815991162605,1.0967254638671877e-05,0.117020845413208,0.0003399848937988,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1173717975616455,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1974,CTU44,2011-08-14T07:22:00+00:00,2011-08-14T07:23:00+00:00,train,in_sample_training_prediction,0.0002188585872528203,0.9753644238243444,0.00022066227460299423,0.00027636480047508414,8.729120700491603e-05,0.023734998932856553,9.740037346333581e-05,15,1507,0.25,25.116666666666667,2,2,2,2,0,5,10,0,100.46666666666668,14.669090708773403,69,113,113.0,85.0,113.0,0.2179509231022426,0.4102973761698708,6.9141387939453125e-06,1.0036389827728271,0.0002025365829467,0,0,0,0,0,0,5,0,409.0,0.0,2,2,1.5053969621658323,2.5,204.5,5.0,409.0,,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,2,2
1975,CTU44,2011-08-14T07:23:00+00:00,2011-08-14T07:24:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390609900156656,0.0550016781773958,1.0013580322265623e-05,0.116844892501831,0.0003280639648437,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.117182970046997,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1976,CTU44,2011-08-14T07:25:00+00:00,2011-08-14T07:26:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390076637268066,0.0549220547605074,1.0013580322265623e-05,0.1166789531707763,0.0003340244293212,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170229911804199,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1977,CTU44,2011-08-14T07:27:00+00:00,2011-08-14T07:28:00+00:00,train,in_sample_training_prediction,2.00875933058654e-05,0.9996212521074802,1.4310637165917597e-05,1.4388574324926469e-05,7.073740200417789e-06,0.00031542451747044645,7.462830052271262e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.038968006769816,0.054856878803123,1.0967254638671877e-05,0.1165471076965332,0.0003459453582763,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169040203094482,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1978,CTU44,2011-08-14T07:28:00+00:00,2011-08-14T07:29:00+00:00,train,in_sample_training_prediction,0.00028002385389855984,0.982440965773878,0.00026771721262560614,0.00035416182923625884,0.00017165117688981412,0.016325302785375608,0.0001601773680961486,3,180,0.05,3.0,2,2,0,0,0,0,3,0,60.0,0.0,60,60,60.0,60.0,60.0,0.0001269578933715,0.0001159906387329,1.0967254638671877e-05,0.0002429485321044,0.0001269578933715,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,0,2
1979,CTU44,2011-08-14T07:30:00+00:00,2011-08-14T07:31:00+00:00,train,in_sample_training_prediction,1.9269554982167147e-05,0.9996419550401984,1.3701432658186923e-05,1.3448842156774237e-05,6.865038335934987e-06,0.0002975180218464406,7.242069822093168e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389669736226399,0.0548631659873118,8.821487426757812e-06,0.1165549755096435,0.0003371238708496,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169009208679199,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1980,CTU44,2011-08-14T07:32:00+00:00,2011-08-14T07:33:00+00:00,train,in_sample_training_prediction,5.1406379777033276e-05,0.9982721085243779,7.095504636659442e-05,4.242888908097681e-05,1.9660480946888334e-05,0.0015251368296512204,1.8303849799405304e-05,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,2.789533233642578,5.520772819806816,1.0013580322265623e-05,13.830710172653198,0.0003299713134765,0,4,0,0,3,0,4,2,625.0,158.0,2,2,0.0584779977798461,3.0,391.5,2.0,3.9556962025316458,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
1981,CTU44,2011-08-14T07:34:00+00:00,2011-08-14T07:35:00+00:00,train,in_sample_training_prediction,1.894509532357197e-05,0.9996419848236425,1.3867698026213478e-05,1.3674048969473838e-05,6.955611671768032e-06,0.00029723699276639615,7.3357295998533444e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03896164894104,0.0548584935326366,1.0967254638671877e-05,0.1165430545806884,0.0003309249877929,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1168849468231201,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1982,CTU44,2011-08-14T07:36:00+00:00,2011-08-14T07:37:00+00:00,train,in_sample_training_prediction,1.9489862838064353e-05,0.9996336817345105,1.3887734060056752e-05,1.3972252337988915e-05,6.866425624795104e-06,0.00030485886632853726,7.243124299934988e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390126705169677,0.054928460126697,1.0967254638671877e-05,0.1166930198669433,0.0003340244293212,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170380115509033,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1983,CTU44,2011-08-14T07:39:00+00:00,2011-08-14T07:40:00+00:00,train,in_sample_training_prediction,8.638395996209627e-05,0.9972729073743987,7.564432345641772e-05,8.118329987882907e-05,4.6214581092307426e-05,0.0023906124422491447,4.705401896254706e-05,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389952659606933,0.0549038441086647,1.2159347534179688e-05,0.1166408061981201,0.0003328323364257,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.11698579788208,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1984,CTU44,2011-08-14T07:41:00+00:00,2011-08-14T07:42:00+00:00,train,in_sample_training_prediction,2.092739767157458e-05,0.9995642365967051,1.4899187889596877e-05,1.4938207312339204e-05,7.330442519714561e-06,0.00036993458228608565,7.733585615669132e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0435400009155273,0.0613381292760423,1.0013580322265623e-05,0.1302850246429443,0.0003249645233154,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.130620002746582,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1985,CTU44,2011-08-14T07:43:00+00:00,2011-08-14T07:44:00+00:00,train,in_sample_training_prediction,1.8906038536355146e-05,0.9996355927956687,1.3838854441454698e-05,1.3711942808896027e-05,6.941236025060434e-06,0.00030368858123775604,7.320551281668735e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389606157938639,0.0548612413792016,1.0967254638671877e-05,0.1165459156036377,0.0003249645233154,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1168818473815918,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1986,CTU44,2011-08-14T07:44:00+00:00,2011-08-14T07:45:00+00:00,train,in_sample_training_prediction,6.665398677620107e-05,0.9945706244640238,7.559185844483498e-05,8.947701767104617e-05,5.845096720028697e-05,0.005073262249883922,6.593945599999835e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0013580322265623e-05,0.0,1.0013580322265623e-05,1.0013580322265623e-05,1.0013580322265623e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0013580322265623e-05,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
1987,CTU44,2011-08-14T07:45:00+00:00,2011-08-14T07:46:00+00:00,train,in_sample_training_prediction,0.00017167313774315475,0.9931830103806352,0.000324061630971402,8.424949446441794e-05,4.7650418595768345e-05,0.006151285877698983,3.806905989101517e-05,36,5098,0.6,84.96666666666667,2,3,3,3,33,3,0,0,141.61111111111111,88.06193457440992,60,358,100.5,62.0,178.25,0.0014863150460379,0.0051523142873821,7.152557373046875e-06,0.0306110382080078,0.0002541542053222,3,31,0,3,24,0,25,11,3566.0,1532.0,3,3,0.0170049667358398,12.0,1699.3333333333333,2.272727272727273,2.327676240208877,0.0967741935483871,0.9166666666666666,0.0833333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
1988,CTU44,2011-08-14T07:46:00+00:00,2011-08-14T07:47:00+00:00,train,in_sample_training_prediction,1.886955253729144e-05,0.9996397510121464,1.3807157088899951e-05,1.3594318218112036e-05,6.937681372564375e-06,0.00029972281769699306,7.317460939731585e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389540195465087,0.0548433286920457,1.0013580322265623e-05,0.116513967514038,0.000338077545166,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1168620586395263,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1989,CTU44,2011-08-14T07:48:00+00:00,2011-08-14T07:49:00+00:00,train,in_sample_training_prediction,1.950763767526061e-05,0.9996360381484687,1.3900555380487383e-05,1.3985043052840819e-05,6.872730603213535e-06,0.00030244607115835666,7.249813661114583e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390019416809082,0.0549104248537093,1.1205673217773438e-05,0.1166567802429199,0.0003378391265869,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170058250427246,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1990,CTU44,2011-08-14T07:50:00+00:00,2011-08-14T07:51:00+00:00,train,in_sample_training_prediction,1.9307040964093493e-05,0.9996388955470613,1.3729059368679959e-05,1.3472071030967685e-05,6.880808402601024e-06,0.0003004569145793739,7.258558592779213e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389672915140787,0.0548658017588484,1.0013580322265623e-05,0.1165590286254882,0.0003328323364257,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169018745422363,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1991,CTU44,2011-08-14T07:53:00+00:00,2011-08-14T07:54:00+00:00,train,in_sample_training_prediction,0.0002147530545468367,0.9604818086223985,0.0002119776596578596,0.0009707962999623151,0.0001353636178084694,0.037880851548614744,0.00010444919701120798,10,657,0.1666666666666666,10.95,3,3,6,6,10,0,0,0,65.7,8.706893820416097,60,79,60.0,60.0,74.25,6.168402883741591,17.405471789564498,5.960464477539063e-06,55.398404121398926,6.29425048828125e-05,2,8,4,0,3,0,4,6,259.0,398.0,3,3,0.0391472975413004,3.333333333333333,219.0,0.6666666666666666,0.6507537688442211,0.25,1.0,0.0,0.0,2.0,1.0,1.0,6,3
1992,CTU44,2011-08-14T07:55:00+00:00,2011-08-14T07:56:00+00:00,train,in_sample_training_prediction,1.9836624186905773e-05,0.9996188648162324,1.4617722022448154e-05,1.5240108757333666e-05,6.911049899840391e-06,0.0003172434052478513,7.286273653312036e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390257040659586,0.0549772003260415,1.0013580322265623e-05,0.1167750358581543,0.0002920627593994,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170771121978759,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1993,CTU44,2011-08-14T07:56:00+00:00,2011-08-14T07:57:00+00:00,train,in_sample_training_prediction,6.665398677620107e-05,0.9945706244640238,7.559185844483498e-05,8.947701767104617e-05,5.845096720028697e-05,0.005073262249883922,6.593945599999835e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0013580322265623e-05,0.0,1.0013580322265623e-05,1.0013580322265623e-05,1.0013580322265623e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0013580322265623e-05,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
1994,CTU44,2011-08-14T07:57:00+00:00,2011-08-14T07:58:00+00:00,train,in_sample_training_prediction,1.9465021401634955e-05,0.999626338370958,1.411584190568202e-05,1.4336185172274883e-05,6.91830015382383e-06,0.00031153692069465794,7.289359713902668e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390799840291341,0.0550477356572727,8.821487426757812e-06,0.1169290542602539,0.0003020763397216,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1172399520874023,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1995,CTU44,2011-08-14T07:59:00+00:00,2011-08-14T08:00:00+00:00,train,in_sample_training_prediction,1.9489862838064353e-05,0.9996336817345105,1.3887734060056752e-05,1.3972252337988915e-05,6.866425624795104e-06,0.00030485886632853726,7.243124299934988e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390280087788899,0.0548725592725263,1.0967254638671877e-05,0.1166291236877441,0.0004439353942871,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170840263366699,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1996,CTU44,2011-08-14T08:02:00+00:00,2011-08-14T08:03:00+00:00,train,in_sample_training_prediction,2.0225396123207356e-05,0.9995418706363529,1.6108587528856e-05,1.6685465051287115e-05,7.381146266799467e-06,0.0003898863073197845,7.842461356964326e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390303134918212,0.0549929803621672,1.0013580322265623e-05,0.1168019771575927,0.0002789497375488,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170909404754638,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1997,CTU44,2011-08-14T08:04:00+00:00,2011-08-14T08:05:00+00:00,train,in_sample_training_prediction,1.9489862838064353e-05,0.9996336817345105,1.3887734060056752e-05,1.3972252337988915e-05,6.866425624795104e-06,0.00030485886632853726,7.243124299934988e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390996138254801,0.0550500693548583,1.0967254638671877e-05,0.1169519424438476,0.0003359317779541,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1172988414764404,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1998,CTU44,2011-08-14T08:06:00+00:00,2011-08-14T08:07:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039042313893636,0.0549717307665343,1.0013580322265623e-05,0.116783857345581,0.0003330707550048,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1171269416809082,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
1999,CTU44,2011-08-14T08:07:00+00:00,2011-08-14T08:08:00+00:00,train,in_sample_training_prediction,6.692340169820837e-05,0.9946110550283694,7.592622658837021e-05,9.000525843417082e-05,5.86042838490504e-05,0.005031379182139686,6.610661892102955e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671877e-05,0.0,1.0967254638671877e-05,1.0967254638671877e-05,1.0967254638671877e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671877e-05,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
2000,CTU44,2011-08-14T08:08:00+00:00,2011-08-14T08:09:00+00:00,train,in_sample_training_prediction,0.00011655755908257679,0.985581165693375,0.00013086492687095215,0.00017147213791746368,9.62758715580074e-05,0.013800741767067463,0.00010292204412876338,2,464,0.0333333333333333,7.733333333333333,1,1,1,1,0,2,0,0,232.0,0.0,232,232,232.0,232.0,232.0,1.0013580322265623e-05,0.0,1.0013580322265623e-05,1.0013580322265623e-05,1.0013580322265623e-05,0,0,0,0,0,0,2,0,464.0,0.0,1,1,1.0013580322265623e-05,2.0,464.0,2.0,464.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
2001,CTU44,2011-08-14T08:09:00+00:00,2011-08-14T08:10:00+00:00,train,in_sample_training_prediction,1.9372122713409574e-05,0.9996247748507783,1.3798342616466201e-05,1.3929273359951838e-05,6.834568571779458e-06,0.00031408070711327776,7.210134846609458e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390333334604899,0.0549782243897117,9.775161743164062e-06,0.1167840957641601,0.0003061294555664,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1171000003814697,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
2002,CTU44,2011-08-14T08:11:00+00:00,2011-08-14T08:12:00+00:00,train,in_sample_training_prediction,1.9854717174400985e-05,0.9996213169792689,1.4631218678371929e-05,1.525406157633768e-05,6.917396516566542e-06,0.0003147326232217038,7.293003563738204e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389899412790934,0.0549239301134789,1.0013580322265623e-05,0.1166639328002929,0.000295877456665,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1169698238372802,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
2003,CTU44,2011-08-14T08:13:00+00:00,2011-08-14T08:14:00+00:00,train,in_sample_training_prediction,1.9854717174400985e-05,0.9996213169792689,1.4631218678371929e-05,1.525406157633768e-05,6.917396516566542e-06,0.0003147326232217038,7.293003563738204e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390023390452067,0.0549421366853323,1.0013580322265623e-05,0.1167020797729492,0.0002949237823486,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170070171356201,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
2004,CTU44,2011-08-14T08:16:00+00:00,2011-08-14T08:17:00+00:00,train,in_sample_training_prediction,1.9502884873921187e-05,0.9996231374735282,1.4144302203525825e-05,1.4360944635417868e-05,6.93419158998937e-06,0.0003146142480484721,7.305955120552671e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0392140547434488,0.0552386851755492,9.775161743164062e-06,0.117333173751831,0.0002992153167724,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1176421642303466,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
2005,CTU44,2011-08-14T08:17:00+00:00,2011-08-14T08:18:00+00:00,train,in_sample_training_prediction,0.0002738886421279621,0.9859527445569447,0.0004541414912060957,0.00015655041034984553,7.898813834422951e-05,0.013021926973311908,6.175978771528493e-05,39,5278,0.65,87.96666666666667,2,3,3,3,36,3,0,0,135.33333333333334,87.35730733773305,60,358,97.0,61.0,176.0,0.0081376841193751,0.0245292997300969,5.960464477539063e-06,0.1128499507904052,0.0002130270004272,3,34,0,3,24,0,25,14,3566.0,1712.0,3,3,0.101483662923177,13.0,1759.3333333333333,1.7857142857142858,2.082943925233645,0.088235294117647,0.9230769230769232,0.0769230769230769,0.0,1.5,1.5,0.6666666666666666,3,3
2006,CTU44,2011-08-14T08:18:00+00:00,2011-08-14T08:19:00+00:00,train,in_sample_training_prediction,1.9836624186905773e-05,0.9996188648162324,1.4617722022448154e-05,1.5240108757333666e-05,6.911049899840391e-06,0.0003172434052478513,7.286273653312036e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390693346659342,0.0550397450962159,1.0013580322265623e-05,0.1169071197509765,0.0002908706665039,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1172080039978027,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
2007,CTU44,2011-08-14T08:19:00+00:00,2011-08-14T08:20:00+00:00,train,in_sample_training_prediction,6.665398677620107e-05,0.9945706244640238,7.559185844483498e-05,8.947701767104617e-05,5.845096720028697e-05,0.005073262249883922,6.593945599999835e-05,2,486,0.0333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,9.059906005859377e-06,0.0,9.059906005859377e-06,9.059906005859377e-06,9.059906005859377e-06,0,0,0,0,0,0,2,0,486.0,0.0,1,1,9.059906005859377e-06,2.0,486.0,2.0,486.0,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
2008,CTU44,2011-08-14T08:20:00+00:00,2011-08-14T08:21:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390183130900065,0.0549406506325106,1.0013580322265623e-05,0.1167159080505371,0.0003290176391601,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1170549392700195,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
2009,CTU44,2011-08-14T08:22:00+00:00,2011-08-14T08:23:00+00:00,train,in_sample_training_prediction,1.9412146644726066e-05,0.9996313877406127,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941635,7.225085825893919e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039618968963623,0.0557801710393778,1.0013580322265623e-05,0.1185038089752197,0.0003430843353271,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1188569068908691,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
2010,CTU44,2011-08-14T08:25:00+00:00,2011-08-14T08:26:00+00:00,train,in_sample_training_prediction,1.9449679750846854e-05,0.999627124296394,1.38588465081356e-05,1.401097024628843e-05,6.8522331708819655e-06,0.00031147583753537414,7.228136394435402e-06,4,297,0.0666666666666666,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0392356713612874,0.0552480385030286,1.1205673217773438e-05,0.1173679828643798,0.0003278255462646,0,4,0,0,3,0,2,2,139.0,158.0,1,1,0.1177070140838623,4.0,297.0,1.0,0.879746835443038,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
2011,CTU44,2011-08-14T08:27:00+00:00,2011-08-14T08:28:00+00:00,train,in_sample_training_prediction,0.0001438939698862866,0.991250566318682,0.00016402010130768733,0.00013038734828954213,4.387600007027455e-05,0.008219494476394038,4.776178537015942e-05,19,1804,0.3166666666666666,30.066666666666663,3,3,4,4,4,5,10,0,94.94736842105264,17.27326405082517,60,113,97.0,82.0,113.0,0.2619753943549262,0.4832508306775777,5.960464477539063e-06,1.553947925567627,0.000246524810791,0,4,0,0,3,0,7,2,548.0,158.0,3,3,1.0408063729604085,3.0,235.33333333333331,3.5,3.4683544303797467,0.0,0.2105263157894736,0.2631578947368421,0.5263157894736842,1.3333333333333333,1.0,1.0,4,3
