source_row_index,scenario_id,window_start,dominant_family,dominant_family_probability,top2_family,confidence_margin,family_entropy,behavioral_change_score,strongest_behavior_changes,uncertainty_level
1802,CTU44,2011-08-14T04:28:00+00:00,RBot,0.9985868902338804,Murlo,0.9976662596077748,0.0123183598802566,4.023432590288618,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1803,CTU44,2011-08-14T04:29:00+00:00,RBot,0.9984240139538676,Murlo,0.99745830288226,0.0136875482029854,3.134161219177933,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
1804,CTU44,2011-08-14T04:30:00+00:00,RBot,0.9984328445107316,Murlo,0.9973814165073944,0.0134303548241685,2.7979167016057467,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_ack_rate_change""]",LOW
1805,CTU44,2011-08-14T04:31:00+00:00,RBot,0.998220580756246,Murlo,0.9970747434836512,0.015135199788321,7.350714335841989,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1806,CTU44,2011-08-14T04:32:00+00:00,RBot,0.9886424236635876,Murlo,0.9816896538336826,0.0755235597235905,2.7532019707730218,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_entropy_change""]",LOW
1807,CTU44,2011-08-14T04:33:00+00:00,RBot,0.9978774014231362,Murlo,0.9964217555688408,0.0174764776624226,8.759387517377759,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1808,CTU44,2011-08-14T04:34:00+00:00,RBot,0.9984964472595096,Murlo,0.9975551177321345,0.0130859944478553,3.685717980197128,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
1809,CTU44,2011-08-14T04:35:00+00:00,RBot,0.9985205673990668,Murlo,0.9975168920818004,0.0127452899120918,1.0379083938684832,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
1810,CTU44,2011-08-14T04:36:00+00:00,RBot,0.9982592190729782,Murlo,0.9970558637994172,0.0146748276350572,4.940156191904829,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1811,CTU44,2011-08-14T04:37:00+00:00,RBot,0.998264400290888,Murlo,0.9970825776134568,0.0146385595291917,6.979587308716975,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1812,CTU44,2011-08-14T04:38:00+00:00,RBot,0.9986234130800434,Murlo,0.9977105156852214,0.0120128743257661,3.52787441914221,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
1813,CTU44,2011-08-14T04:39:00+00:00,RBot,0.998326821756344,Murlo,0.997172702656974,0.0141755204530186,4.077598098333258,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1814,CTU44,2011-08-14T04:40:00+00:00,RBot,0.9986916986464536,Murlo,0.9978385838445024,0.0115071757370823,4.152855943903007,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1815,CTU44,2011-08-14T04:41:00+00:00,RBot,0.9986679311719822,Murlo,0.9977951680195706,0.0116968187813944,1.3664075591714668,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_ack_rate_change""]",LOW
1816,CTU44,2011-08-14T04:42:00+00:00,RBot,0.9986723456977474,Murlo,0.9977943452325292,0.0116370404309128,1.2223711713097887,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_rst_rate_change""]",LOW
1817,CTU44,2011-08-14T04:43:00+00:00,RBot,0.9984990910887714,Murlo,0.9975637851720744,0.0130834653334152,0.6505765005857415,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_port_diversity_change""]",LOW
1818,CTU44,2011-08-14T04:44:00+00:00,RBot,0.9981472962299204,Murlo,0.9969704935472936,0.0157168027253987,4.361698285147518,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1819,CTU44,2011-08-14T04:45:00+00:00,RBot,0.998664834278394,Murlo,0.997790575936506,0.0117113936076032,4.052182675275516,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1820,CTU44,2011-08-14T04:46:00+00:00,RBot,0.9983142060444128,Murlo,0.9971854256522013,0.0143331164331129,2.8826619476366044,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
1821,CTU44,2011-08-14T04:47:00+00:00,RBot,0.9982881106342992,Murlo,0.9970883586219303,0.0144258727501665,2.31997642737409,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_rst_rate_change""]",LOW
1822,CTU44,2011-08-14T04:48:00+00:00,RBot,0.998664834278394,Murlo,0.997790575936506,0.0117113936076032,4.039790453284739,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
1823,CTU44,2011-08-14T04:49:00+00:00,RBot,0.9986352282327272,Murlo,0.9977209882272556,0.0119015379274312,0.7649812560192631,"[""state_rst_rate_change"", ""state_port_diversity_change"", ""state_byte_rate_change""]",LOW
1824,CTU44,2011-08-14T04:50:00+00:00,RBot,0.9987582134458428,Murlo,0.9979697824282256,0.0110418125274003,1.2283047389100867,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_rst_rate_change""]",LOW
1825,CTU44,2011-08-14T04:51:00+00:00,RBot,0.9985892878238628,Murlo,0.997646584211342,0.0122476873181728,1.730384889349187,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
1826,CTU44,2011-08-14T04:52:00+00:00,RBot,0.9987232911779124,Murlo,0.9978898677530385,0.0112718228661651,2.4824821364633034,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_port_diversity_change""]",LOW
1827,CTU44,2011-08-14T04:53:00+00:00,RBot,0.9985797020506382,Murlo,0.9976289111544951,0.0123176902805622,2.203969786910492,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_port_diversity_change""]",LOW
1828,CTU44,2011-08-14T04:54:00+00:00,RBot,0.9986234130800434,Murlo,0.9977105156852214,0.0120128743257661,1.114205068400846,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_rst_rate_change""]",LOW
1829,CTU44,2011-08-14T04:55:00+00:00,RBot,0.9978722347987368,Murlo,0.9965238801943396,0.0177390815701299,3.9454896714904764,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1830,CTU44,2011-08-14T04:56:00+00:00,RBot,0.998668586294381,Murlo,0.9977943692304256,0.0116743630207338,3.98905579666237,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1831,CTU44,2011-08-14T04:57:00+00:00,RBot,0.998461848331162,Murlo,0.9974198046173536,0.0131935439597795,3.691750424371644,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1832,CTU44,2011-08-14T04:58:00+00:00,RBot,0.998316918824222,Murlo,0.9971767080471896,0.0142936549414786,7.365486088680529,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1833,CTU44,2011-08-14T04:59:00+00:00,RBot,0.9987209434384564,Murlo,0.9978852956670976,0.0112865371357216,3.7778826430484287,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1834,CTU44,2011-08-14T05:00:00+00:00,RBot,0.9986168876852184,Murlo,0.9976904015565377,0.0120398320884605,0.7389964405605611,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_destination_diversity_change""]",LOW
1835,CTU44,2011-08-14T05:01:00+00:00,RBot,0.9983754453386676,Murlo,0.997251857843519,0.0138075950550784,4.037469673090157,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1836,CTU44,2011-08-14T05:02:00+00:00,RBot,0.9986456196797934,Murlo,0.9977746891285508,0.0118921441667006,2.29485451415715,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
1837,CTU44,2011-08-14T05:03:00+00:00,RBot,0.9984318697611456,Murlo,0.9973484671635062,0.0133682084611005,2.7660677896544628,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1838,CTU44,2011-08-14T05:04:00+00:00,RBot,0.9935077572544526,Murlo,0.989877374435594,0.0474687256822892,4.85249804991676,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1839,CTU44,2011-08-14T05:05:00+00:00,RBot,0.9985610113809396,Murlo,0.997677946832244,0.012620922302804,4.3366383005874125,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_rst_rate_change""]",LOW
1840,CTU44,2011-08-14T05:06:00+00:00,RBot,0.9986234130800434,Murlo,0.9977105156852214,0.0120128743257661,2.212412802858784,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1841,CTU44,2011-08-14T05:07:00+00:00,RBot,0.9985862143193298,Murlo,0.997694219636313,0.0123891142563591,4.025269221840538,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1842,CTU44,2011-08-14T05:08:00+00:00,RBot,0.9985153719394424,Murlo,0.997526623959855,0.0128268861829091,3.2491299096629493,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1843,CTU44,2011-08-14T05:09:00+00:00,RBot,0.9978127110596012,Murlo,0.9963498951095958,0.0180153549478132,6.7273135249225895,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1844,CTU44,2011-08-14T05:10:00+00:00,RBot,0.9987346708386632,Murlo,0.9979063875666786,0.0111759960054595,3.3161064889973075,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1845,CTU44,2011-08-14T05:11:00+00:00,RBot,0.9986786679151124,Murlo,0.9978081657608056,0.0115987323401287,0.7144129235371187,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_rst_rate_change""]",LOW
1846,CTU44,2011-08-14T05:12:00+00:00,RBot,0.9986671396973964,Murlo,0.9977950296186956,0.0116968148240962,1.0113231300397223,"[""state_ack_rate_change"", ""state_rst_rate_change"", ""state_port_diversity_change""]",LOW
1847,CTU44,2011-08-14T05:13:00+00:00,RBot,0.9986743762389632,Murlo,0.9977918102635938,0.0116104034793562,1.1462838359705,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_port_diversity_change""]",LOW
1848,CTU44,2011-08-14T05:14:00+00:00,RBot,0.99868892565123,Murlo,0.9978230444377584,0.011512838455627,1.950757320122085,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_port_diversity_change""]",LOW
1849,CTU44,2011-08-14T05:15:00+00:00,RBot,0.998626091310552,Murlo,0.9977084072657078,0.0119643167075146,1.9579887269112783,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_ack_rate_change""]",LOW
1850,CTU44,2011-08-14T05:16:00+00:00,RBot,0.9987144191233932,Murlo,0.9978740353669242,0.0113354104074916,2.521578574227989,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_ack_rate_change""]",LOW
1851,CTU44,2011-08-14T05:17:00+00:00,RBot,0.998329473102469,Murlo,0.9972058638182622,0.0142029781215745,2.7404089080686185,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_ack_rate_change""]",LOW
1852,CTU44,2011-08-14T05:18:00+00:00,RBot,0.9983637113143962,Murlo,0.9972918848572612,0.0140220407564571,2.9814394128851123,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1853,CTU44,2011-08-14T05:19:00+00:00,RBot,0.9972249268809946,Murlo,0.995346012209369,0.0221506797954642,7.233589200553458,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
1854,CTU44,2011-08-14T05:20:00+00:00,RBot,0.9984641079629414,Murlo,0.9975948267711048,0.0135069090711241,6.69013314267871,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
1855,CTU44,2011-08-14T05:21:00+00:00,RBot,0.9986158383423436,Murlo,0.997682905856464,0.0120255820033154,2.5583049825510265,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_packet_rate_change""]",LOW
1856,CTU44,2011-08-14T05:22:00+00:00,RBot,0.9984380148715029,Murlo,0.997383063116552,0.0133910714521354,3.945304413154528,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1857,CTU44,2011-08-14T05:23:00+00:00,RBot,0.998642234102089,Murlo,0.997770735273572,0.0119160007465584,2.1773325501208576,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
1858,CTU44,2011-08-14T05:24:00+00:00,RBot,0.9986286315719656,Murlo,0.9977139171764636,0.0119579460352446,2.241429733340018,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1859,CTU44,2011-08-14T05:25:00+00:00,RBot,0.9986365885549948,Murlo,0.997828571643441,0.0120994045365186,2.8941899561253517,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
1860,CTU44,2011-08-14T05:26:00+00:00,RBot,0.998461141213624,Murlo,0.9974183807067988,0.0132000606228791,6.097013790874194,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1861,CTU44,2011-08-14T05:27:00+00:00,RBot,0.99870793128423,Murlo,0.997865887106096,0.0113934926584671,5.417783966327012,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1862,CTU44,2011-08-14T05:28:00+00:00,RBot,0.9972827246501738,Murlo,0.9952340671840182,0.0212612971988481,6.33524009539162,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1863,CTU44,2011-08-14T05:29:00+00:00,RBot,0.998664834278394,Murlo,0.997790575936506,0.0117113936076032,5.195644763550972,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1864,CTU44,2011-08-14T05:30:00+00:00,RBot,0.9986172432083552,Murlo,0.997694408064328,0.0120443818368705,0.847625832735153,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_destination_diversity_change""]",LOW
1865,CTU44,2011-08-14T05:31:00+00:00,RBot,0.9983462613890696,Murlo,0.9972046313967258,0.0140298378889169,4.136074256495259,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1866,CTU44,2011-08-14T05:32:00+00:00,RBot,0.9985131799462572,Murlo,0.9975534434689888,0.0129045887825926,6.859360146304287,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1867,CTU44,2011-08-14T05:33:00+00:00,RBot,0.9984235226399476,Murlo,0.9973488300959038,0.0134798433616463,5.026576549608482,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
1868,CTU44,2011-08-14T05:34:00+00:00,RBot,0.9986686291867808,Murlo,0.9978271665168256,0.0117554948771813,4.310417671630223,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_rst_rate_change""]",LOW
1869,CTU44,2011-08-14T05:35:00+00:00,RBot,0.9978541296836526,Murlo,0.9963541818486396,0.0175542315439626,8.029965025668625,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1870,CTU44,2011-08-14T05:36:00+00:00,RBot,0.993546616770618,Murlo,0.9895591573034204,0.046503355034481,2.1563880530794948,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_ack_rate_change""]",LOW
1871,CTU44,2011-08-14T05:37:00+00:00,RBot,0.9986280270957436,Murlo,0.9977359140343216,0.0120140420121786,3.554741032253563,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
1872,CTU44,2011-08-14T05:38:00+00:00,RBot,0.9985531155906816,Murlo,0.9975866527070107,0.012543126766235,3.814469440242474,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1873,CTU44,2011-08-14T05:39:00+00:00,RBot,0.9986888428067324,Murlo,0.997856469379364,0.0115733676774114,2.2402190750401405,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1874,CTU44,2011-08-14T05:40:00+00:00,RBot,0.9980337195073954,Murlo,0.996871247880543,0.0166624358155188,2.5012222027989552,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1875,CTU44,2011-08-14T05:41:00+00:00,RBot,0.9986077841975018,Murlo,0.9976953817995532,0.0121440959720484,1.880868067834638,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_rst_rate_change""]",LOW
1876,CTU44,2011-08-14T05:42:00+00:00,RBot,0.9986763347967896,Murlo,0.997804497829036,0.011617792249143,1.140403538323774,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
1877,CTU44,2011-08-14T05:43:00+00:00,RBot,0.9981240575736464,Murlo,0.9968904717534628,0.0158035603226315,4.042900710130633,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1878,CTU44,2011-08-14T05:44:00+00:00,RBot,0.9986704266267392,Murlo,0.997811116702238,0.0116859188918546,2.905786339598603,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1879,CTU44,2011-08-14T05:45:00+00:00,RBot,0.9987209434384564,Murlo,0.9978852956670976,0.0112865371357216,1.129692818764574,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
1880,CTU44,2011-08-14T05:46:00+00:00,RBot,0.998445072791736,Murlo,0.9973685187236108,0.013264020425946,2.2006806805893353,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_port_diversity_change""]",LOW
1881,CTU44,2011-08-14T05:47:00+00:00,RBot,0.9986829834599834,Murlo,0.9978164702218534,0.0115592187751471,0.608621861304719,"[""state_rst_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
1882,CTU44,2011-08-14T05:48:00+00:00,RBot,0.9986029584112602,Murlo,0.9976965161123428,0.0122111725935276,1.8713265278504048,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
1883,CTU44,2011-08-14T05:49:00+00:00,RBot,0.9982574144360388,Murlo,0.997097547372774,0.0147677263675133,3.1941001542747665,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_syn_rate_change""]",LOW
1884,CTU44,2011-08-14T05:50:00+00:00,RBot,0.9986829834599834,Murlo,0.9978164702218534,0.0115592187751471,3.3732841960374516,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1885,CTU44,2011-08-14T05:51:00+00:00,RBot,0.9985182256882325,Murlo,0.9975403621124884,0.0128297904447368,2.0579403900833113,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
1886,CTU44,2011-08-14T05:52:00+00:00,RBot,0.9981372255448984,Murlo,0.9968220130816352,0.0154903037220205,4.370812701191858,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1887,CTU44,2011-08-14T05:53:00+00:00,RBot,0.9986259184256736,Murlo,0.9977562094089814,0.0120733521964674,3.640718974358455,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1888,CTU44,2011-08-14T05:54:00+00:00,RBot,0.9982931101751078,Murlo,0.9971228154627356,0.0144220291026304,2.795801604798616,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_ack_rate_change""]",LOW
1889,CTU44,2011-08-14T05:55:00+00:00,RBot,0.998610545243546,Murlo,0.9977652204254436,0.012262004743706,2.5608452850023755,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_port_diversity_change""]",LOW
1890,CTU44,2011-08-14T05:56:00+00:00,RBot,0.9981148206400116,Murlo,0.99690518608313,0.0159338182415841,3.757616591442403,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1891,CTU44,2011-08-14T05:57:00+00:00,RBot,0.9984399922439292,Murlo,0.9973649038892816,0.013327744535856,6.637373812537408,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
1892,CTU44,2011-08-14T05:58:00+00:00,RBot,0.9987049588287332,Murlo,0.997853789625199,0.0113983039948713,4.2717635448112175,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
1893,CTU44,2011-08-14T05:59:00+00:00,RBot,0.9986735162722992,Murlo,0.9978127761535072,0.0116598628565603,1.063974034823193,"[""state_rst_rate_change"", ""state_port_diversity_change"", ""state_byte_rate_change""]",LOW
1894,CTU44,2011-08-14T06:00:00+00:00,RBot,0.9986396323973632,Murlo,0.9977234440384312,0.0118546989299984,0.943139587226885,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
1895,CTU44,2011-08-14T06:01:00+00:00,RBot,0.9983793231927294,Murlo,0.997261522638626,0.0137835379754595,3.943090545761842,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1896,CTU44,2011-08-14T06:02:00+00:00,RBot,0.9985803299266398,Murlo,0.9976583722598116,0.0123740695453974,3.2053461812476747,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1897,CTU44,2011-08-14T06:03:00+00:00,RBot,0.9986852181819332,Murlo,0.9978234656277734,0.011557738037127,1.1670304005434342,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
1898,CTU44,2011-08-14T06:04:00+00:00,RBot,0.9983062499126432,Murlo,0.997164288593206,0.0143849510559885,4.151814683528524,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1899,CTU44,2011-08-14T06:05:00+00:00,RBot,0.9986735162722992,Murlo,0.9978127761535072,0.0116598628565603,3.484470125443194,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1900,CTU44,2011-08-14T06:06:00+00:00,RBot,0.9986453084869718,Murlo,0.9977627355468368,0.0118821665191047,0.6066054451459285,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_ack_rate_change""]",LOW
1901,CTU44,2011-08-14T06:07:00+00:00,RBot,0.9985760678151352,Murlo,0.9977409989276976,0.0125826835331408,2.1199444288785316,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_port_diversity_change""]",LOW
1902,CTU44,2011-08-14T06:08:00+00:00,RBot,0.9917647501689464,Murlo,0.9864829418764284,0.0567762410362115,6.586353096927843,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1903,CTU44,2011-08-14T06:09:00+00:00,RBot,0.9986077841975018,Murlo,0.9976953817995532,0.0121440959720484,5.101943093450015,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1904,CTU44,2011-08-14T06:10:00+00:00,RBot,0.998683669605994,Murlo,0.9978169881271188,0.0115538449490299,2.607257757688011,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1905,CTU44,2011-08-14T06:11:00+00:00,RBot,0.9982116882970872,Murlo,0.9971152080662724,0.0152822574252786,3.812182819853048,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1906,CTU44,2011-08-14T06:12:00+00:00,RBot,0.9987252078086862,Murlo,0.997916005028547,0.0113030752531631,1.5600663059604305,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_port_diversity_change""]",LOW
1907,CTU44,2011-08-14T06:13:00+00:00,RBot,0.9986833862036264,Murlo,0.997813087223495,0.0115547490623017,2.772983998493785,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1908,CTU44,2011-08-14T06:14:00+00:00,RBot,0.9983647083148052,Murlo,0.9972705637778811,0.013945828676693,5.346755452109992,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1909,CTU44,2011-08-14T06:15:00+00:00,RBot,0.9986383693113884,Murlo,0.9977334885640002,0.0118859158722139,3.630970409076776,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1910,CTU44,2011-08-14T06:16:00+00:00,RBot,0.998303673908308,Murlo,0.9971874009757392,0.0144619277139404,2.9610981019833704,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1911,CTU44,2011-08-14T06:17:00+00:00,RBot,0.998545990418,Murlo,0.9976171125370766,0.0126679414359175,3.172014057109251,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1912,CTU44,2011-08-14T06:18:00+00:00,RBot,0.9985652448783456,Murlo,0.997611435266776,0.0124386338513545,6.055699390362624,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1913,CTU44,2011-08-14T06:19:00+00:00,RBot,0.9975164018514844,Murlo,0.9959044967556544,0.0202265732643012,6.188468334234602,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1914,CTU44,2011-08-14T06:20:00+00:00,RBot,0.9986384525767896,Murlo,0.99775503748508,0.0119337820803948,2.802650048957345,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1915,CTU44,2011-08-14T06:21:00+00:00,RBot,0.9983065120177532,Murlo,0.9972637565100544,0.0145772751046553,1.5104311588770203,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_syn_rate_change""]",LOW
1916,CTU44,2011-08-14T06:22:00+00:00,RBot,0.9978790750676896,Murlo,0.9964683782962188,0.0175545408592509,4.671467246024473,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1917,CTU44,2011-08-14T06:23:00+00:00,RBot,0.9976804463962744,Murlo,0.9961005558654096,0.0188668303435931,8.451066172659962,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1918,CTU44,2011-08-14T06:24:00+00:00,RBot,0.9983754453386676,Murlo,0.997251857843519,0.0138075950550784,8.341756612957413,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
1919,CTU44,2011-08-14T06:25:00+00:00,RBot,0.9986462946346027,Murlo,0.9977731815410342,0.0118763002067793,3.744444117073241,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
1920,CTU44,2011-08-14T06:26:00+00:00,RBot,0.9986366736591572,Murlo,0.9977093994713612,0.0118622562871934,1.7758982211908763,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_port_diversity_change""]",LOW
1921,CTU44,2011-08-14T06:27:00+00:00,RBot,0.9987014120677962,Murlo,0.9978586992209502,0.0114475901842492,3.049912962969811,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_port_diversity_change""]",LOW
1922,CTU44,2011-08-14T06:28:00+00:00,RBot,0.998596720068478,Murlo,0.9976556616977776,0.0121851057537019,2.7504211646308363,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_rst_rate_change""]",LOW
1923,CTU44,2011-08-14T06:29:00+00:00,RBot,0.9986934874356626,Murlo,0.9978297713384344,0.0114805851727138,1.6252720474626974,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_destination_diversity_change""]",LOW
