source_row_index,scenario_id,window_start,window_end,split,family_probability_provenance,family_probability_neris,family_probability_rbot,family_probability_virut,family_probability_donbot,family_probability_sogou,family_probability_murlo,family_probability_nsis_agent,predicted_family,top_family_confidence,second_family_probability,top1_top2_margin,family_entropy,top2_family,state_packet_rate,state_byte_rate,state_syn_rate,state_ack_rate,state_rst_rate,state_fin_rate,state_iat,state_destination_diversity,state_port_diversity,state_directionality,state_top_probability_change,state_entropy_change,state_packet_rate_change,state_byte_rate_change,state_syn_rate_change,state_ack_rate_change,state_rst_rate_change,state_fin_rate_change,state_iat_change,state_destination_diversity_change,state_port_diversity_change,state_directionality_change
2685,CTU44,2011-08-15T00:22:00+00:00,2011-08-15T00:23:00+00:00,validation,out_of_sample_chronological_prediction,0.0017190463764435,0.9823031496848732,0.0005615076308827,0.0047811487990807,0.0001975148897959,0.0102527681650414,0.0001848644538824,RBot,0.9823031496848732,0.0102527681650414,0.9720503815198318,0.10846522982132571,Murlo,3.716666666666667,238.31666666666663,179.0,37.0,4.0,9.0,0.2652447438454843,40.0,6.0,15.538461538461538,-0.0003459940602892342,0.0029472802884216165,0.28333333333333366,21.48333333333335,0.0,23.0,-1.0,6.0,-0.024121065292743882,2.0,1.0,-22.261538461538457
2686,CTU44,2011-08-15T00:23:00+00:00,2011-08-15T00:24:00+00:00,validation,out_of_sample_chronological_prediction,0.0020262322956068,0.9819909526159868,0.0005544158227493,0.0051744179862264,0.0002097498120337,0.0098426858589616,0.0002015456084352,RBot,0.9819909526159868,0.0098426858589616,0.9721482667570251,0.11078166811123166,Murlo,3.7666666666666666,239.3333333333333,182.0,29.0,11.0,6.0,0.2643661997053358,36.0,6.0,15.384615384615383,-0.00031219706888641063,0.0023164382899059505,0.04999999999999982,1.0166666666666515,3.0,-8.0,7.0,-3.0,-0.000878544140148485,-4.0,0.0,-0.15384615384615508
2687,CTU44,2011-08-15T00:24:00+00:00,2011-08-15T00:25:00+00:00,validation,out_of_sample_chronological_prediction,0.0026038075381026,0.9914361450821396,0.0007530321880001,0.0017553421586919,0.0002394491926512,0.002979699259303,0.0002325245811117,RBot,0.9914361450821396,0.002979699259303,0.9884564458228366,0.061846410947401495,Murlo,3.183333333333333,204.16666666666663,170.0,0.0,0.0,0.0,0.2972682312915199,31.0,1.0,170.0,0.00944519246615283,-0.04893525716383017,-0.5833333333333335,-35.16666666666666,-12.0,-29.0,-11.0,-6.0,0.0329020315861841,-5.0,-5.0,154.6153846153846
2688,CTU44,2011-08-15T00:25:00+00:00,2011-08-15T00:26:00+00:00,validation,out_of_sample_chronological_prediction,0.0006868070085115,0.9980455793242112,0.0001767105151362,0.0002441389103867,5.460040468828522e-05,0.0007412356457283,5.092819133737136e-05,RBot,0.9980455793242112,0.0007412356457283,0.997304343678483,0.01689407239637429,Murlo,3.716666666666667,238.15,186.0,7.0,3.0,0.0,0.267954869313283,37.0,4.0,37.6,0.00660943424207161,-0.044952338551027204,0.5333333333333337,33.98333333333338,16.0,7.0,3.0,0.0,-0.029313361978236918,6.0,3.0,-132.4
2689,CTU44,2011-08-15T00:26:00+00:00,2011-08-15T00:27:00+00:00,validation,out_of_sample_chronological_prediction,0.00196036826198,0.9944787233387286,0.0003646746712016,0.0006438338894972,9.597483587519152e-05,0.0023648093048166,9.161569790077174e-05,RBot,0.9944787233387286,0.0023648093048166,0.9921139140339119,0.04138592544159073,Murlo,3.55,224.36666666666667,179.0,17.0,8.0,3.0,0.2668937500917686,38.0,5.0,20.88888888888889,-0.0035668559854826754,0.024491853045216443,-0.16666666666666696,-13.783333333333331,-7.0,10.0,5.0,3.0,-0.0010611192215144172,1.0,1.0,-16.711111111111112
2690,CTU44,2011-08-15T00:27:00+00:00,2011-08-15T00:28:00+00:00,validation,out_of_sample_chronological_prediction,0.000486264713654,0.9983536820577176,0.0001430630257322,0.0003293476834348,4.908443358723244e-05,0.0005929710495821,4.558703629185655e-05,RBot,0.9983536820577176,0.0005929710495821,0.9977607110081355,0.014610512424177395,Murlo,3.2,200.2,176.0,6.0,6.0,0.0,0.3056817803707422,34.0,3.0,29.33333333333333,0.003874958718989019,-0.02677541301741334,-0.34999999999999964,-24.166666666666686,-3.0,-11.0,-2.0,-3.0,0.038788030278973595,-4.0,-2.0,8.44444444444444
2691,CTU44,2011-08-15T00:28:00+00:00,2011-08-15T00:29:00+00:00,validation,out_of_sample_chronological_prediction,0.0018089689636653,0.983273710113224,0.0005710164387181,0.0043921568196482,0.0002063834608618,0.0095532955808893,0.0001944686229932,RBot,0.983273710113224,0.0095532955808893,0.9737204145323346,0.103958231307223,Murlo,3.8333333333333335,241.55,192.0,32.0,14.0,6.0,0.2593250347537245,41.0,7.0,13.125,-0.01507997194449362,0.0893477188830456,0.6333333333333333,41.35000000000002,16.0,26.0,8.0,6.0,-0.04635674561701769,7.0,4.0,-16.20833333333333
2692,CTU44,2011-08-15T00:29:00+00:00,2011-08-15T00:30:00+00:00,validation,out_of_sample_chronological_prediction,0.0010562511460928,0.985490953550294,0.0003846871996935,0.0042819240115113,0.0001653767892924,0.0084716334781532,0.0001491738249623,RBot,0.985490953550294,0.0084716334781532,0.9770193200721409,0.09119016355045137,Murlo,3.3833333333333333,212.5833333333333,179.0,16.0,7.0,3.0,0.2895082223533404,38.0,5.0,23.5,0.002217243437070082,-0.012768067756771626,-0.4500000000000002,-28.966666666666725,-13.0,-16.0,-7.0,-3.0,0.030183187599615913,-3.0,-2.0,10.375
2693,CTU44,2011-08-15T00:30:00+00:00,2011-08-15T00:31:00+00:00,validation,out_of_sample_chronological_prediction,0.001620373423944,0.9800718465162348,0.0005349089412752,0.0051422089409483,0.0001919097599495,0.0122548704615817,0.0001838819560662,RBot,0.9800718465162348,0.0122548704615817,0.9678169760546531,0.1184377919737236,Murlo,3.3666666666666667,213.4,175.0,13.0,4.0,3.0,0.2959420645414893,34.0,4.0,36.8,-0.005419107034059234,0.027247628423272233,-0.016666666666666607,0.8166666666667197,-4.0,-3.0,-3.0,0.0,0.006433842188148908,-4.0,-1.0,13.299999999999997
2694,CTU44,2011-08-15T00:31:00+00:00,2011-08-15T00:32:00+00:00,validation,out_of_sample_chronological_prediction,0.000864452183918,0.9975075082724496,0.000217388337616,0.0004080415799416,6.767388553821223e-05,0.000870073429094,6.48623114424494e-05,RBot,0.9975075082724496,0.000870073429094,0.9966374348433557,0.021011108304787154,Murlo,3.283333333333333,205.86666666666667,176.0,3.0,3.0,0.0,0.2881831794368977,32.0,2.0,58.66666666666666,0.017435661756214804,-0.09742668366893645,-0.08333333333333348,-7.533333333333331,1.0,-10.0,-1.0,-3.0,-0.007758885104591606,-2.0,-2.0,21.86666666666666
2695,CTU44,2011-08-15T00:32:00+00:00,2011-08-15T00:33:00+00:00,validation,out_of_sample_chronological_prediction,0.0008459422926856,0.9925382432276274,0.0003125598454076,0.001930241587235,0.0001401316739805,0.0041057831194075,0.0001270982536561,RBot,0.9925382432276274,0.0041057831194075,0.98843246010822,0.052952014947784766,Murlo,3.6,233.71666666666667,190.0,10.0,6.0,0.0,0.271088748754457,39.0,6.0,24.25,-0.004969265044822202,0.03194090664299761,0.3166666666666669,27.849999999999994,14.0,7.0,3.0,0.0,-0.01709443068244071,7.0,4.0,-34.41666666666666
2696,CTU44,2011-08-15T00:33:00+00:00,2011-08-15T00:34:00+00:00,validation,out_of_sample_chronological_prediction,0.0008778080521468,0.9852112607861224,0.0003397520768908,0.0050650123271929,0.000160616861034,0.0081933983785364,0.0001521515180767,RBot,0.9852112607861224,0.0081933983785364,0.977017862407586,0.09244655393661011,Murlo,3.15,198.15,169.0,13.0,4.0,3.0,0.3100292974330009,36.0,4.0,35.6,-0.007326982441504981,0.039494538988825344,-0.4500000000000002,-35.56666666666666,-21.0,3.0,-2.0,3.0,0.03894054867854391,-3.0,-2.0,11.350000000000001
2697,CTU44,2011-08-15T00:34:00+00:00,2011-08-15T00:35:00+00:00,validation,out_of_sample_chronological_prediction,0.0008501661385813,0.9842228954888445,0.0004218207157029,0.0059816130097498,0.0002293301528194,0.0080825966233825,0.0002115778709195,RBot,0.9842228954888445,0.0080825966233825,0.9761402988654619,0.09821523314880866,Murlo,2.933333333333333,183.66666666666663,170.0,0.0,0.0,0.0,0.3381936223166329,34.0,1.0,170.0,-0.000988365297277971,0.005768679212198549,-0.21666666666666679,-14.483333333333377,1.0,-13.0,-4.0,-3.0,0.02816432488363202,-2.0,-3.0,134.4
2698,CTU44,2011-08-15T00:35:00+00:00,2011-08-15T00:36:00+00:00,validation,out_of_sample_chronological_prediction,0.0013227187951208,0.9803423143598448,0.0005175127378383,0.0056803856201447,0.000210358440483,0.0117316220358342,0.0001950880107343,RBot,0.9803423143598448,0.0117316220358342,0.9686106923240105,0.11711782280117482,Murlo,3.5,218.96666666666667,187.0,19.0,10.0,3.0,0.2844424738267962,40.0,6.0,17.818181818181817,-0.003880581128999694,0.01890258965236616,0.5666666666666669,35.30000000000004,17.0,19.0,10.0,3.0,-0.0537511484898367,6.0,5.0,-152.1818181818182
2699,CTU44,2011-08-15T00:36:00+00:00,2011-08-15T00:37:00+00:00,validation,out_of_sample_chronological_prediction,0.0014447619606537,0.9809548931260575,0.0006317757859793,0.0063734868196444,0.0003126645543133,0.0099917978075019,0.0002906199458497,RBot,0.9809548931260575,0.0099917978075019,0.9709630953185556,0.11609929951666109,Murlo,3.2,201.3333333333333,170.0,0.0,0.0,0.0,0.3103921937692852,34.0,1.0,170.0,0.0006125787662127902,-0.0010185232845137254,-0.2999999999999998,-17.633333333333383,-17.0,-19.0,-10.0,-3.0,0.025949719942488958,-6.0,-5.0,152.1818181818182
2700,CTU44,2011-08-15T00:37:00+00:00,2011-08-15T00:38:00+00:00,test,out_of_sample_chronological_prediction,0.0003799201437252,0.9926306875893736,0.0001944428287671,0.0032477632155647,0.0001064868601726,0.0033425861996933,9.811316270323256e-05,RBot,0.9926306875893736,0.0033425861996933,0.9892881013896803,0.051540486331535545,Murlo,2.9833333333333334,186.1833333333333,172.0,4.0,0.0,0.0,0.3336263144953867,33.0,3.0,87.0,0.011675794463316014,-0.06455881318512555,-0.21666666666666679,-15.149999999999977,2.0,4.0,0.0,0.0,0.023234120726101537,-1.0,2.0,-83.0
2701,CTU44,2011-08-15T00:38:00+00:00,2011-08-15T00:39:00+00:00,test,out_of_sample_chronological_prediction,0.0012408487942432,0.972352768460216,0.000660767173127,0.0171661106162923,0.0003944654602458,0.0078311754987549,0.0003538639971203,RBot,0.972352768460216,0.0171661106162923,0.9551866578439238,0.1540627421402179,DonBot,2.8666666666666667,177.73333333333332,172.0,0.0,0.0,0.0,0.3361496493133188,31.0,1.0,172.0,-0.02027791912915755,0.10252225580868235,-0.1166666666666667,-8.449999999999989,0.0,-4.0,0.0,0.0,0.002523334817932099,-2.0,-2.0,85.0
2702,CTU44,2011-08-15T00:39:00+00:00,2011-08-15T00:40:00+00:00,test,out_of_sample_chronological_prediction,0.0010527247366526,0.9768909700925912,0.0003862238651679,0.0093564798596465,0.0002041043234967,0.0119384992161968,0.0001709979062484,RBot,0.9768909700925912,0.0119384992161968,0.9649524708763944,0.13288469545548046,Murlo,3.35,209.16666666666663,187.0,15.0,3.0,3.0,0.2914182651042938,38.0,5.0,27.714285714285715,0.004538201632375172,-0.02117804668473744,0.4833333333333334,31.43333333333331,15.0,15.0,3.0,3.0,-0.044731384209025005,7.0,4.0,-144.28571428571428
2703,CTU44,2011-08-15T00:40:00+00:00,2011-08-15T00:41:00+00:00,test,out_of_sample_chronological_prediction,0.0005423787956214,0.984322142094347,0.0002786439743212,0.0051253230143588,0.0001606917677828,0.0094236129815093,0.0001472073720593,RBot,0.984322142094347,0.0094236129815093,0.9748985291128377,0.0956018285504985,Murlo,2.8833333333333333,178.66666666666666,170.0,3.0,3.0,0.0,0.3423571392547253,35.0,2.0,56.66666666666666,0.007431172001755804,-0.03728286690498196,-0.4666666666666668,-30.49999999999997,-17.0,-12.0,0.0,-3.0,0.05093887415043147,-3.0,-3.0,28.952380952380942
2704,CTU44,2011-08-15T00:41:00+00:00,2011-08-15T00:42:00+00:00,test,out_of_sample_chronological_prediction,0.0009540016141549,0.9793514800619229,0.0004455404358199,0.0076226040573432,0.0001995908622981,0.0112462262276995,0.0001805567407615,RBot,0.9793514800619229,0.0112462262276995,0.9681052538342233,0.12140596349068326,Murlo,3.1333333333333333,201.7333333333333,173.0,12.0,0.0,3.0,0.3165047270728942,38.0,5.0,45.5,-0.0049706620324241335,0.02580413494018477,0.25,23.066666666666634,3.0,9.0,-3.0,3.0,-0.025852412181831097,3.0,3.0,-11.166666666666657
2705,CTU44,2011-08-15T00:42:00+00:00,2011-08-15T00:43:00+00:00,test,out_of_sample_chronological_prediction,0.0011961446494942,0.9731829393446496,0.0006154435824087,0.0146325089366889,0.0003956048945235,0.0096197436040663,0.0003576149881684,RBot,0.9731829393446496,0.0146325089366889,0.9585504304079607,0.15147906070163283,DonBot,2.8666666666666667,177.73333333333332,172.0,0.0,0.0,0.0,0.3431760009966398,36.0,1.0,172.0,-0.006168540717273241,0.03007309721094957,-0.2666666666666666,-23.99999999999997,-1.0,-12.0,0.0,-3.0,0.02667127392374563,-2.0,-4.0,126.5
2706,CTU44,2011-08-15T00:43:00+00:00,2011-08-15T00:44:00+00:00,test,out_of_sample_chronological_prediction,0.0007637715533427,0.984185313815195,0.0004446314142268,0.0049515082170275,0.0001826795960944,0.00930567464174,0.0001664207623734,RBot,0.984185313815195,0.00930567464174,0.974879639173455,0.097429792670022,Murlo,2.9166666666666665,183.35,168.0,4.0,0.0,0.0,0.3372752817197778,35.0,4.0,86.5,0.011002374470545417,-0.054049268031610836,0.04999999999999982,5.616666666666674,-4.0,4.0,0.0,0.0,-0.005900719276862032,-1.0,3.0,-85.5
2707,CTU44,2011-08-15T00:44:00+00:00,2011-08-15T00:45:00+00:00,test,out_of_sample_chronological_prediction,0.0022370048505196,0.9542385380371082,0.0011832220845923,0.0250423345976042,0.000606166226093,0.0161862249198091,0.0005065092842731,RBot,0.9542385380371082,0.0250423345976042,0.929196203439504,0.23373927166392877,DonBot,2.933333333333333,187.9,174.0,0.0,0.0,0.0,0.3382044914790562,31.0,2.0,176.0,-0.029946775778086798,0.13630947899390677,0.016666666666666607,4.550000000000011,6.0,-4.0,0.0,0.0,0.0009292097592784043,-4.0,-2.0,89.5
2708,CTU44,2011-08-15T00:45:00+00:00,2011-08-15T00:46:00+00:00,test,out_of_sample_chronological_prediction,0.0005191387679574,0.9890017195024466,0.0002477127003272,0.0053205773390364,0.0001347419042018,0.0046627252524529,0.0001133845335772,RBot,0.9890017195024466,0.0053205773390364,0.9836811421634103,0.07204142329438148,DonBot,2.966666666666667,184.75,174.0,4.0,0.0,0.0,0.3219229770919024,33.0,3.0,88.0,0.03476318146533841,-0.1616978483695473,0.03333333333333366,-3.1500000000000057,0.0,4.0,0.0,0.0,-0.016281514387153806,2.0,1.0,-88.0
2709,CTU44,2011-08-15T00:46:00+00:00,2011-08-15T00:47:00+00:00,test,out_of_sample_chronological_prediction,0.0011196807584735,0.9780705838660402,0.0005508193181139,0.0121918730471029,0.0003454547719419,0.0074115458327222,0.0003100424056054,RBot,0.9780705838660402,0.0121918730471029,0.9658787108189373,0.12876771159746617,DonBot,2.966666666666667,183.9333333333333,178.0,0.0,0.0,0.0,0.3298518091945325,34.0,1.0,178.0,-0.010931135636406464,0.05672628830308468,0.0,-0.8166666666666913,4.0,-4.0,0.0,0.0,0.007928832102630123,1.0,-2.0,90.0
2710,CTU44,2011-08-15T00:47:00+00:00,2011-08-15T00:48:00+00:00,test,out_of_sample_chronological_prediction,0.0014135251483396,0.9650437435730302,0.0007866997687623,0.0197870752582559,0.0004732614555764,0.0120632054328774,0.000432489363158,RBot,0.9650437435730302,0.0197870752582559,0.9452566683147744,0.1871190971766474,DonBot,2.7333333333333334,169.46666666666667,164.0,0.0,0.0,0.0,0.3618676940356296,33.0,1.0,164.0,-0.013026840293009934,0.058351385579181236,-0.2333333333333334,-14.46666666666664,-14.0,0.0,0.0,0.0,0.032015884841097075,-1.0,0.0,-14.0
2711,CTU44,2011-08-15T00:48:00+00:00,2011-08-15T00:49:00+00:00,test,out_of_sample_chronological_prediction,0.0005380803408568,0.9864083544590152,0.0002683485818438,0.0053353410140715,0.0001461420920616,0.0071807693871722,0.0001229641249786,RBot,0.9864083544590152,0.0071807693871722,0.979227585071843,0.08552241100406148,Murlo,2.9,180.61666666666667,170.0,4.0,0.0,0.0,0.3426997978563253,36.0,3.0,86.0,0.021364610885984958,-0.10159668617258592,0.16666666666666652,11.150000000000006,6.0,4.0,0.0,0.0,-0.019167896179304256,3.0,2.0,-78.0
2712,CTU44,2011-08-15T00:49:00+00:00,2011-08-15T00:50:00+00:00,test,out_of_sample_chronological_prediction,0.0011757883388027,0.9745325585768252,0.0005764179132825,0.0139492851890551,0.0003810206129053,0.0090405619416,0.0003443674275285,RBot,0.9745325585768252,0.0139492851890551,0.96058327338777,0.14525798662024902,DonBot,2.8666666666666667,177.73333333333332,172.0,0.0,0.0,0.0,0.3437619878534685,36.0,1.0,172.0,-0.01187579588219001,0.059735575616187545,-0.033333333333333215,-2.883333333333354,2.0,-4.0,0.0,0.0,0.0010621899971431925,0.0,-2.0,86.0
2713,CTU44,2011-08-15T00:50:00+00:00,2011-08-15T00:51:00+00:00,test,out_of_sample_chronological_prediction,0.0006857253026832,0.9774758239230624,0.0003590425043601,0.008077139364652,0.0001871915602735,0.0130571320655178,0.0001579452794507,RBot,0.9774758239230624,0.0130571320655178,0.9644186918575446,0.12867012071347536,Murlo,2.8666666666666667,178.55,168.0,4.0,0.0,0.0,0.3431909474713063,34.0,3.0,85.0,0.002943265346237234,-0.016587865906773663,0.0,0.8166666666666913,-4.0,4.0,0.0,0.0,-0.0005710403821622134,-2.0,2.0,-87.0
2714,CTU44,2011-08-15T00:51:00+00:00,2011-08-15T00:52:00+00:00,test,out_of_sample_chronological_prediction,0.0012993822965402,0.9707405081783718,0.0006554765717477,0.0183410917778655,0.0003958113677613,0.0082145649007395,0.0003531649069736,RBot,0.9707405081783718,0.0183410917778655,0.9523994164005063,0.16095960415522095,DonBot,2.9,179.8,174.0,0.0,0.0,0.0,0.34268860045196,30.0,1.0,174.0,-0.006735315744690662,0.03228948344174559,0.033333333333333215,1.25,6.0,-4.0,0.0,0.0,-0.0005023470193463164,-4.0,-2.0,89.0
2715,CTU44,2011-08-15T00:52:00+00:00,2011-08-15T00:53:00+00:00,test,out_of_sample_chronological_prediction,0.0005134615214351,0.989612062534682,0.0002394091132221,0.004873869059099,0.000129213498676,0.0045209015641652,0.0001110827087204,RBot,0.989612062534682,0.004873869059099,0.984738193475583,0.06874375420637313,DonBot,2.966666666666667,184.75,174.0,4.0,0.0,0.0,0.3219349438187766,33.0,3.0,88.0,0.01887155435631027,-0.09221584994884782,0.06666666666666687,4.949999999999989,0.0,4.0,0.0,0.0,-0.020753656633183404,3.0,2.0,-86.0
2716,CTU44,2011-08-15T00:53:00+00:00,2011-08-15T00:54:00+00:00,test,out_of_sample_chronological_prediction,0.0011196807584735,0.9780705838660402,0.0005508193181139,0.0121918730471029,0.0003454547719419,0.0074115458327222,0.0003100424056054,RBot,0.9780705838660402,0.0121918730471029,0.9658787108189373,0.12876771159746617,DonBot,2.933333333333333,181.86666666666667,176.0,0.0,0.0,0.0,0.3336243138994489,34.0,1.0,176.0,-0.011541478668641858,0.060023957391093036,-0.03333333333333366,-2.8833333333333258,2.0,-4.0,0.0,0.0,0.011689370080672334,1.0,-2.0,88.0
2717,CTU44,2011-08-15T00:54:00+00:00,2011-08-15T00:55:00+00:00,test,out_of_sample_chronological_prediction,0.0006524937396,0.977978322264139,0.0003780110430627,0.0076907730225237,0.0001860547860799,0.0129516161954609,0.0001627289491335,RBot,0.977978322264139,0.0129516161954609,0.9650267060686781,0.1262911534190246,Murlo,2.833333333333333,176.48333333333332,166.0,4.0,0.0,0.0,0.3549407036346796,35.0,3.0,84.0,-9.226160190112243e-05,-0.002476558178441557,-0.10000000000000009,-5.383333333333354,-10.0,4.0,0.0,0.0,0.0213163897352307,1.0,2.0,-92.0
2718,CTU44,2011-08-15T00:55:00+00:00,2011-08-15T00:56:00+00:00,test,out_of_sample_chronological_prediction,0.0012523136105462,0.9713259265981194,0.0006710274633712,0.0155445578882746,0.0004044285119556,0.0104339293586523,0.0003678165690805,RBot,0.9713259265981194,0.0155445578882746,0.9557813687098449,0.15993442048224843,DonBot,2.833333333333333,175.66666666666666,170.0,0.0,0.0,0.0,0.3507939823985805,34.0,1.0,170.0,-0.006652395666019606,0.03364326706322382,0.0,-0.8166666666666629,4.0,-4.0,0.0,0.0,-0.004146721236099105,-1.0,-2.0,86.0
2719,CTU44,2011-08-15T00:56:00+00:00,2011-08-15T00:57:00+00:00,test,out_of_sample_chronological_prediction,0.001210968805228,0.9741653407155209,0.0005776316519823,0.0140416162285824,0.0003847612231967,0.0092706201729347,0.0003490612025546,RBot,0.9741653407155209,0.0140416162285824,0.9601237244869385,0.14703504391382038,DonBot,2.8666666666666667,177.73333333333332,172.0,0.0,0.0,0.0,0.3431849646986576,36.0,1.0,172.0,0.0028394141174014065,-0.012899376568428045,0.03333333333333366,2.066666666666663,2.0,0.0,0.0,0.0,-0.007609017699922893,2.0,0.0,2.0
2720,CTU44,2011-08-15T00:57:00+00:00,2011-08-15T00:58:00+00:00,test,out_of_sample_chronological_prediction,0.0013350413367493,0.980142245908262,0.0006907770326342,0.0089654492962998,0.0002545053141223,0.0084039256031839,0.0002080555087481,RBot,0.980142245908262,0.0089654492962998,0.9711767966119622,0.11982240634327407,DonBot,2.933333333333333,194.38333333333333,168.0,4.0,0.0,0.0,0.3353383255004882,35.0,4.0,87.0,0.005976905192741189,-0.027212637570546316,0.06666666666666643,16.650000000000006,-4.0,4.0,0.0,0.0,-0.007846639198169414,-1.0,3.0,-85.0
2721,CTU44,2011-08-15T00:58:00+00:00,2011-08-15T00:59:00+00:00,test,out_of_sample_chronological_prediction,0.0012750472841098,0.9714870808582882,0.0006439654665551,0.0178267825368653,0.000388860394329,0.008031304157008,0.0003469593028444,RBot,0.9714870808582882,0.0178267825368653,0.9536602983214229,0.1576852996459823,DonBot,2.8666666666666667,177.73333333333332,172.0,0.0,0.0,0.0,0.3431843219444765,30.0,1.0,172.0,-0.008655165049973879,0.03786289330270823,-0.06666666666666643,-16.650000000000006,4.0,-4.0,0.0,0.0,0.007845996443988312,-5.0,-3.0,85.0
2722,CTU44,2011-08-15T00:59:00+00:00,2011-08-15T01:00:00+00:00,test,out_of_sample_chronological_prediction,0.0004602295964618,0.9901882340753466,0.0002225410618947,0.0044418247318672,0.0001196306170846,0.0044670013087071,0.0001005386086376,RBot,0.9901882340753466,0.0044670013087071,0.9857212327666395,0.06540838900958794,Murlo,3.0,186.81666666666663,176.0,4.0,0.0,0.0,0.3233683295756079,34.0,3.0,89.0,0.018701153217058453,-0.09227691063639436,0.1333333333333333,9.083333333333314,4.0,4.0,0.0,0.0,-0.019815992368868607,4.0,2.0,-83.0
2723,CTU44,2011-08-15T01:00:00+00:00,2011-08-15T01:01:00+00:00,test,out_of_sample_chronological_prediction,0.0011196807584735,0.9780705838660402,0.0005508193181139,0.0121918730471029,0.0003454547719419,0.0074115458327222,0.0003100424056054,RBot,0.9780705838660402,0.0121918730471029,0.9658787108189373,0.12876771159746617,DonBot,2.933333333333333,181.86666666666667,176.0,0.0,0.0,0.0,0.3336118575504848,34.0,1.0,176.0,-0.012117650209306441,0.06335932258787823,-0.06666666666666687,-4.94999999999996,0.0,-4.0,0.0,0.0,0.010243527974876876,0.0,-2.0,87.0
2724,CTU44,2011-08-15T01:01:00+00:00,2011-08-15T01:02:00+00:00,test,out_of_sample_chronological_prediction,0.0006832878421546,0.9756852227091538,0.0004083401050214,0.008977099673128,0.0001981310530035,0.0138779693157979,0.0001699493017405,RBot,0.9756852227091538,0.0138779693157979,0.9618072533933559,0.13702007449583012,Murlo,2.8,174.41666666666666,164.0,4.0,0.0,0.0,0.35440136572558,34.0,3.0,83.0,-0.0023853611568863675,0.008252362898363952,-0.1333333333333333,-7.450000000000017,-12.0,4.0,0.0,0.0,0.020789508175095228,0.0,2.0,-93.0
2725,CTU44,2011-08-15T01:02:00+00:00,2011-08-15T01:03:00+00:00,test,out_of_sample_chronological_prediction,0.0013301568942604,0.985167335972914,0.0006505829581539,0.0052197567258177,0.0002929216894251,0.0070665049762962,0.0002727407831324,RBot,0.985167335972914,0.0070665049762962,0.9781008309966177,0.09535373553504821,Murlo,3.1166666666666667,202.85,172.0,0.0,0.0,0.0,0.3219754670255927,36.0,3.0,177.0,0.009482113263760139,-0.04166633896078191,0.3166666666666669,28.433333333333337,8.0,-4.0,0.0,0.0,-0.0324258986999873,2.0,0.0,94.0
2726,CTU44,2011-08-15T01:03:00+00:00,2011-08-15T01:04:00+00:00,test,out_of_sample_chronological_prediction,0.0011757883388027,0.9745325585768252,0.0005764179132825,0.0139492851890551,0.0003810206129053,0.0090405619416,0.0003443674275285,RBot,0.9745325585768252,0.0139492851890551,0.96058327338777,0.14525798662024902,DonBot,2.8666666666666667,177.73333333333332,172.0,0.0,0.0,0.0,0.3431853272064387,36.0,1.0,172.0,-0.010634777396088757,0.049904251085200815,-0.25,-25.116666666666674,0.0,0.0,0.0,0.0,0.021209860180845974,0.0,-2.0,-5.0
2727,CTU44,2011-08-15T01:04:00+00:00,2011-08-15T01:05:00+00:00,test,out_of_sample_chronological_prediction,0.0006785672558476,0.9785707747155004,0.0003471814813103,0.0074027137474381,0.0001796014143702,0.0126663447671807,0.0001548166183525,RBot,0.9785707747155004,0.0126663447671807,0.9659044299483197,0.1234751173939298,Murlo,2.8666666666666667,178.55,168.0,4.0,0.0,0.0,0.3426028301841334,34.0,3.0,85.0,0.004038216138675166,-0.021782869226319224,0.0,0.8166666666666913,-4.0,4.0,0.0,0.0,-0.0005824970223052839,-2.0,2.0,-87.0
2728,CTU44,2011-08-15T01:05:00+00:00,2011-08-15T01:06:00+00:00,test,out_of_sample_chronological_prediction,0.0010164889792643,0.980734810689646,0.0005072016623441,0.0096903811662755,0.0002746692181585,0.0075300453243294,0.000246402959982,RBot,0.980734810689646,0.0096903811662755,0.9710444295233704,0.11597482728398922,DonBot,2.8666666666666667,177.73333333333332,172.0,0.0,0.0,0.0,0.3431772460714418,30.0,1.0,172.0,0.002164035974145606,-0.007500290109940577,0.0,-0.8166666666666913,4.0,-4.0,0.0,0.0,0.0005744158873083882,-4.0,-2.0,87.0
2729,CTU44,2011-08-15T01:06:00+00:00,2011-08-15T01:07:00+00:00,test,out_of_sample_chronological_prediction,0.0004551588721656,0.9907172451462888,0.0002150634398902,0.0040685582883607,0.0001147127195111,0.0043307721224484,9.84894113347035e-05,RBot,0.9907172451462888,0.0043307721224484,0.9863864730238404,0.06247080526718729,Murlo,3.0,186.81666666666663,176.0,4.0,0.0,0.0,0.3228141395739337,34.0,3.0,89.0,0.00998243445664282,-0.05350402201680193,0.1333333333333333,9.083333333333314,4.0,4.0,0.0,0.0,-0.02036310649750811,4.0,2.0,-83.0
2730,CTU44,2011-08-15T01:07:00+00:00,2011-08-15T01:08:00+00:00,test,out_of_sample_chronological_prediction,0.0017130345006866,0.9677670404174368,0.0008176291957322,0.016790907842727,0.0004601177264032,0.0120572579357126,0.0003940123813015,RBot,0.9677670404174368,0.016790907842727,0.9509761325747098,0.1769489305267667,DonBot,2.966666666666667,189.6,176.0,0.0,0.0,0.0,0.3298404971085025,35.0,2.0,178.0,-0.02295020472885201,0.1144781252595794,-0.033333333333333215,2.78333333333336,0.0,-4.0,0.0,0.0,0.007026357534568817,1.0,-1.0,89.0
