timestamp,window_end,dataset_source,packet_count,byte_count,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,tcp_packet_count,udp_packet_count,icmp_packet_count,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_inter_arrival_time,std_inter_arrival_time,syn_count,ack_count,rst_count,fin_count,psh_count,forward_packets,backward_packets,forward_bytes,backward_bytes,flow_duration_mean,binary_label,attack_type
2011-08-10T12:20:00+00:00,2011-08-10T12:21:00+00:00,CTU13_PCAP,764,52999,7,36,47,17,762,2,0,69.37041884816755,86.39405165637663,60,1819,0.0784197956675158,0.1271118913263578,225,540,2,6,185,312,155,18720,9844,3574.624152020673,ATTACK,BOTNET
2011-08-10T12:21:00+00:00,2011-08-10T12:22:00+00:00,CTU13_PCAP,699,43671,10,34,59,20,688,8,3,62.47639484978541,12.836395442144104,60,315,0.0857698367454944,0.1544577062778895,236,452,3,4,154,290,147,17406,9439,3574.5623876721143,ATTACK,BOTNET
2011-08-10T12:22:00+00:00,2011-08-10T12:23:00+00:00,CTU13_PCAP,758,47641,7,36,61,16,756,2,0,62.8509234828496,16.21736236738561,60,315,0.0780507223766735,0.1451160308004228,264,494,4,0,171,314,155,18846,9840,3574.1216538481112,ATTACK,BOTNET
2011-08-10T12:23:00+00:00,2011-08-10T12:24:00+00:00,CTU13_PCAP,787,48517,6,34,51,16,785,2,0,61.64803049555273,3.559532621988295,60,96,0.0758060101637706,0.1300257514872006,230,555,4,6,183,352,175,21120,11229,3573.425105822833,ATTACK,BOTNET
2011-08-10T12:24:00+00:00,2011-08-10T12:25:00+00:00,CTU13_PCAP,965,72002,12,39,56,28,960,5,0,74.61347150259067,99.57186497802758,60,1428,0.0620236038172393,0.1205224836812958,267,698,12,33,249,314,158,18846,10174,3573.722402790845,ATTACK,BOTNET
2011-08-10T12:25:00+00:00,2011-08-10T12:26:00+00:00,CTU13_PCAP,794,52885,10,33,64,22,789,5,0,66.6057934508816,56.36945880378303,60,1424,0.0750132145226227,0.140597905629554,288,505,3,9,171,282,141,16926,9232,3574.4689248487457,ATTACK,BOTNET
2011-08-10T12:26:00+00:00,2011-08-10T12:27:00+00:00,CTU13_PCAP,617,60138,12,38,50,22,586,31,0,97.46839546191248,197.53590500500167,60,2974,0.0972005244973418,0.1895942083497169,237,356,13,1,120,182,89,11040,6393,3462.796479211962,ATTACK,BOTNET
2011-08-10T12:27:00+00:00,2011-08-10T12:28:00+00:00,CTU13_PCAP,523,32981,5,35,57,13,517,6,0,63.06118546845124,15.573549796985178,60,243,0.1141520482826963,0.2090114876900204,256,261,0,0,91,168,84,10086,5305,3580.833745820182,ATTACK,BOTNET
2011-08-10T12:28:00+00:00,2011-08-10T12:29:00+00:00,CTU13_PCAP,510,34780,7,34,55,17,505,5,0,68.19607843137256,83.78343221683546,60,1819,0.1170643083238882,0.2083589189667232,240,267,0,3,93,158,80,9486,5061,3580.7621555148053,ATTACK,BOTNET
2011-08-10T12:29:00+00:00,2011-08-10T12:30:00+00:00,CTU13_PCAP,806,58247,11,37,75,23,798,8,0,72.26674937965261,91.99953911365957,60,1819,0.0739100607285588,0.1837773490846803,315,484,7,12,185,224,113,13440,7299,3576.329468787247,ATTACK,BOTNET
2011-08-10T12:30:00+00:00,2011-08-10T12:31:00+00:00,CTU13_PCAP,875,61407,8,36,59,19,873,2,0,70.17942857142857,106.64904703727636,60,1819,0.0685196863977532,0.1286379109394329,285,591,3,9,195,358,177,21486,11454,3572.1703581725324,ATTACK,BOTNET
2011-08-10T12:31:00+00:00,2011-08-10T12:32:00+00:00,CTU13_PCAP,535,37882,6,32,51,15,533,2,0,70.80747663551402,111.29668332794492,60,1819,0.1119925614153401,0.2477854583817609,260,275,0,6,92,158,79,9480,4968,3571.0677661020545,ATTACK,BOTNET
2011-08-10T12:32:00+00:00,2011-08-10T12:33:00+00:00,CTU13_PCAP,569,39325,7,38,59,19,565,4,0,69.11247803163445,82.3232174359624,60,1819,0.1048876269602439,0.2151565520918465,257,311,0,5,107,180,91,10806,5797,3567.465217856904,ATTACK,BOTNET
2011-08-10T12:33:00+00:00,2011-08-10T12:34:00+00:00,CTU13_PCAP,857,52804,8,34,59,17,852,5,0,61.61493582263711,3.211147593907864,60,92,0.0700519836951639,0.1195515895943302,252,600,0,2,205,394,198,23646,12646,3568.599006272651,ATTACK,BOTNET
2011-08-10T12:34:00+00:00,2011-08-10T12:35:00+00:00,CTU13_PCAP,963,62344,9,36,58,22,955,8,0,64.73935617860852,30.60388362681177,60,476,0.0622515301694493,0.1051771067684438,248,709,4,7,251,402,200,24120,12818,3569.582032705066,ATTACK,BOTNET
2011-08-10T12:35:00+00:00,2011-08-10T12:36:00+00:00,CTU13_PCAP,993,67051,10,42,65,27,991,2,0,67.52366565961732,79.21312217638894,60,1428,0.0604130474309767,0.1008284787271136,275,721,4,24,242,394,198,23646,12728,3569.0633765877906,ATTACK,BOTNET
2011-08-10T12:36:00+00:00,2011-08-10T12:37:00+00:00,CTU13_PCAP,720,44336,8,33,53,17,718,2,0,61.577777777777776,3.0870798059647018,60,92,0.0829969248287535,0.1460748218994301,232,486,3,2,165,316,158,18966,10090,3569.134583530547,ATTACK,BOTNET
2011-08-10T12:37:00+00:00,2011-08-10T12:38:00+00:00,CTU13_PCAP,721,49589,7,34,46,17,716,5,0,68.77808599167822,96.52219060115014,60,1819,0.0829973124795489,0.1393153221593019,218,496,4,7,166,304,153,18240,9758,3569.363591872889,ATTACK,BOTNET
2011-08-10T12:38:00+00:00,2011-08-10T12:39:00+00:00,CTU13_PCAP,680,41914,6,33,46,14,678,2,0,61.63823529411765,3.7653618454259634,60,108,0.0880501101750864,0.1352292614669945,202,476,0,0,164,312,155,18726,9896,3568.980027757824,ATTACK,BOTNET
2011-08-10T12:39:00+00:00,2011-08-10T12:40:00+00:00,CTU13_PCAP,746,46278,6,37,54,15,742,4,0,62.03485254691689,9.955200847088497,60,243,0.0798488200910939,0.1327876780821866,227,514,4,3,174,330,165,19800,10490,3569.2515849330207,ATTACK,BOTNET
2011-08-10T12:40:00+00:00,2011-08-10T12:41:00+00:00,CTU13_PCAP,828,66053,10,39,56,21,826,2,0,79.77415458937197,164.3271553021469,60,2911,0.0721798041134964,0.1267955421061335,259,569,15,5,194,302,152,18126,9676,3568.879309266674,ATTACK,BOTNET
2011-08-10T12:41:00+00:00,2011-08-10T12:42:00+00:00,CTU13_PCAP,745,48724,11,37,57,24,740,5,0,65.4013422818792,67.5203076452337,60,1819,0.0805497272040254,0.1460947297209005,231,509,14,9,169,302,153,18126,9769,3568.936622941887,ATTACK,BOTNET
2011-08-10T12:42:00+00:00,2011-08-10T12:43:00+00:00,CTU13_PCAP,721,54555,9,34,51,19,711,10,0,75.66574202496533,117.40678389284432,60,1666,0.082950676480929,0.1496821713619312,229,485,6,4,161,288,141,17280,9059,3569.329602033108,ATTACK,BOTNET
2011-08-10T12:43:00+00:00,2011-08-10T12:44:00+00:00,CTU13_PCAP,706,46197,9,34,54,18,704,2,0,65.43484419263456,69.34331291844565,60,1819,0.0838263545475953,0.1500919036474404,243,462,5,3,158,288,146,17286,9279,3569.0246646294395,ATTACK,BOTNET
2011-08-10T12:44:00+00:00,2011-08-10T12:45:00+00:00,CTU13_PCAP,746,50778,8,34,52,18,744,2,0,68.06702412868633,94.37161050706123,60,1819,0.0794685290163795,0.1362520256988934,232,514,3,6,172,316,158,18966,9994,3568.9826152626474,ATTACK,BOTNET
2011-08-10T12:45:00+00:00,2011-08-10T12:46:00+00:00,CTU13_PCAP,805,54245,9,33,60,19,800,5,0,67.38509316770187,91.89310980001726,60,2560,0.0742704924659349,0.133051034914219,287,514,10,9,172,302,150,18120,9522,3569.5632056535874,ATTACK,BOTNET
2011-08-10T12:46:00+00:00,2011-08-10T12:47:00+00:00,CTU13_PCAP,701,43385,8,33,49,17,699,2,0,61.89015691868759,10.120708144999586,60,315,0.0855514444623674,0.148437334492041,207,491,7,4,165,310,154,18600,9788,3569.5389385634453,ATTACK,BOTNET
2011-08-10T12:47:00+00:00,2011-08-10T12:48:00+00:00,CTU13_PCAP,724,52411,11,41,54,21,713,8,3,72.39088397790056,106.47837419420804,60,1819,0.0823362724414999,0.1448833245817826,236,478,15,5,157,278,141,16680,9041,3569.4518922991288,ATTACK,BOTNET
2011-08-10T12:48:00+00:00,2011-08-10T12:49:00+00:00,CTU13_PCAP,719,112963,10,38,50,25,714,5,0,157.11126564673157,415.15684168413554,60,4434,0.0834065874971055,0.1922147760924266,223,492,16,22,150,190,92,11400,5884,3571.4610996330885,ATTACK,BOTNET
2011-08-10T12:49:00+00:00,2011-08-10T12:50:00+00:00,CTU13_PCAP,863,101363,12,36,54,26,846,17,0,117.4542294322132,279.0333960045283,60,2974,0.0693162842858971,0.1420280448105201,238,616,7,30,198,258,129,15480,8256,3570.0217173986657,ATTACK,BOTNET
2011-08-10T12:50:00+00:00,2011-08-10T12:51:00+00:00,CTU13_PCAP,727,47188,8,34,47,20,722,5,0,64.90784044016506,30.50502980849071,60,476,0.0820978029371949,0.1368116992055288,211,510,8,6,187,282,141,16920,9035,3569.681547362753,ATTACK,BOTNET
2011-08-10T12:51:00+00:00,2011-08-10T12:52:00+00:00,CTU13_PCAP,768,48935,8,37,56,20,746,22,0,63.71744791666666,17.40890300689671,60,243,0.0773214224575395,0.1532165766028203,230,516,8,15,166,302,149,18120,9501,3570.287745136908,ATTACK,BOTNET
2011-08-10T12:52:00+00:00,2011-08-10T12:53:00+00:00,CTU13_PCAP,527,37406,6,31,44,13,523,2,2,70.97912713472486,112.142468095995,60,1819,0.1134033973679343,0.2165343116931617,210,315,0,6,106,186,92,11160,5792,3573.6453130897003,ATTACK,BOTNET
2011-08-10T12:53:00+00:00,2011-08-10T12:54:00+00:00,CTU13_PCAP,552,36535,9,34,49,16,544,5,3,66.18659420289855,77.66314969330438,60,1819,0.1085716276116899,0.2105579602770325,233,312,4,6,103,178,88,10680,5553,3573.510731412056,ATTACK,BOTNET
2011-08-10T12:54:00+00:00,2011-08-10T12:55:00+00:00,CTU13_PCAP,888,229077,6,32,55,18,886,2,0,257.9695945945946,668.6955115286586,60,5894,0.0674610102996482,0.1636225693580911,261,624,9,17,170,182,91,10920,5747,3573.6437847579355,ATTACK,BOTNET
2011-08-10T12:55:00+00:00,2011-08-10T12:56:00+00:00,CTU13_PCAP,793,132473,10,36,61,30,788,5,0,167.0529634300126,492.882398737816,60,4434,0.0753617449240251,0.1974644442549522,278,512,24,11,153,166,82,9960,5176,3573.6352187049006,ATTACK,BOTNET
2011-08-10T12:56:00+00:00,2011-08-10T12:57:00+00:00,CTU13_PCAP,534,35411,8,36,50,23,532,2,0,66.312734082397,78.93942082344236,60,1819,0.1112268856721344,0.2169321336111815,216,319,6,15,103,158,79,9480,5048,3573.630877125616,ATTACK,BOTNET
2011-08-10T12:57:00+00:00,2011-08-10T12:58:00+00:00,CTU13_PCAP,519,35846,8,32,46,18,514,5,0,69.0674373795761,85.57614598947409,60,1819,0.1132888375101862,0.2172170788601501,224,293,5,5,95,168,83,10080,5247,3573.497701814925,ATTACK,BOTNET
2011-08-10T12:58:00+00:00,2011-08-10T12:59:00+00:00,CTU13_PCAP,524,37431,8,35,58,23,519,5,0,71.43320610687023,112.57805317938222,60,1819,0.1121937435398138,0.2280844147024791,240,280,10,11,89,148,73,8880,4663,3573.6237905823805,ATTACK,BOTNET
2011-08-10T12:59:00+00:00,2011-08-10T13:00:00+00:00,CTU13_PCAP,562,37501,6,36,63,30,560,2,0,66.72775800711744,77.82500841066047,60,1819,0.1063870159699955,0.2005855696502894,230,329,38,4,98,178,88,10680,5545,3573.6415485672483,ATTACK,BOTNET
2011-08-10T13:00:00+00:00,2011-08-10T13:01:00+00:00,CTU13_PCAP,662,52544,9,39,81,40,660,2,0,79.37160120845921,165.88584227663577,60,2905,0.0904271754121996,0.1938219551379457,294,371,51,9,106,167,84,10020,5285,3557.201755707957,ATTACK,BOTNET
2011-08-10T13:01:00+00:00,2011-08-10T13:02:00+00:00,CTU13_PCAP,379,28784,7,34,66,36,374,5,0,75.94722955145119,132.7032015269068,60,1819,0.1583548014756863,0.3484047115032319,214,158,44,7,38,54,26,3240,1621,3573.003814935684,ATTACK,BOTNET
2011-08-10T13:02:00+00:00,2011-08-10T13:03:00+00:00,CTU13_PCAP,461,38301,6,33,62,20,459,2,0,83.0824295010846,168.74551085973303,60,1819,0.1301050455673881,0.2975216850360458,264,199,8,12,61,82,41,4920,2565,3573.5401564090234,ATTACK,BOTNET
2011-08-10T13:03:00+00:00,2011-08-10T13:04:00+00:00,CTU13_PCAP,622,41993,10,38,63,24,613,9,0,67.5128617363344,76.67347769498015,60,1819,0.0964351514303357,0.2039722600656316,267,350,8,11,109,188,91,11280,5716,3573.5624643611222,ATTACK,BOTNET
2011-08-10T13:04:00+00:00,2011-08-10T13:05:00+00:00,CTU13_PCAP,495,33714,6,31,48,16,493,2,0,68.10909090909091,84.84021951084462,60,1819,0.1204842063579482,0.2891025377748829,242,253,4,5,84,144,71,8640,4491,3573.6208612031714,ATTACK,BOTNET
2011-08-10T13:05:00+00:00,2011-08-10T13:06:00+00:00,CTU13_PCAP,935,163109,13,35,58,30,912,23,0,174.44812834224598,371.4643306074073,60,4434,0.0639183105186936,0.1672975504163258,309,620,10,24,178,178,88,10680,5543,3573.510731412056,ATTACK,BOTNET
2011-08-10T13:06:00+00:00,2011-08-10T13:07:00+00:00,CTU13_PCAP,777,122596,14,38,65,27,763,14,0,157.78120978120978,336.0863842302239,60,2974,0.0755731804469197,0.1952647902976418,317,455,11,15,145,130,65,7800,4070,3573.6097946594923,ATTACK,BOTNET
2011-08-10T13:07:00+00:00,2011-08-10T13:08:00+00:00,CTU13_PCAP,972,431673,13,43,77,26,952,7,13,444.108024691358,878.8649091038526,60,5894,0.0616921482321899,0.2139842296319888,290,670,13,16,168,110,55,6600,3460,3573.5881645968466,ATTACK,BOTNET
2011-08-10T13:08:00+00:00,2011-08-10T13:09:00+00:00,CTU13_PCAP,1665,785931,19,49,89,44,1613,52,0,472.0306306306306,790.8359766757626,60,5975,0.0360191003061257,0.1265305399457987,364,1275,22,34,334,106,52,6360,3354,3573.5819356864013,ATTACK,BOTNET
2011-08-10T13:09:00+00:00,2011-08-10T13:10:00+00:00,CTU13_PCAP,994,229647,19,39,77,41,980,11,3,231.03319919517105,578.5340019853159,60,7354,0.0591602779227081,0.1794819195386372,295,694,18,40,212,106,53,6360,3336,3573.536423251314,ATTACK,BOTNET
2011-08-10T13:10:00+00:00,2011-08-10T13:11:00+00:00,CTU13_PCAP,1438,214808,16,41,89,39,1410,28,0,149.3796940194715,284.4024292884357,60,1819,0.0416030069150772,0.1417810160714288,381,1058,8,48,488,100,48,6000,3020,3573.453250601485,ATTACK,BOTNET
2011-08-10T13:11:00+00:00,2011-08-10T13:12:00+00:00,CTU13_PCAP,1110,188273,18,44,94,48,1086,23,1,169.6153153153153,321.3955335013701,60,1819,0.0540460342754642,0.200967550271346,367,752,28,54,235,100,50,6000,3155,3573.5928420321147,ATTACK,BOTNET
2011-08-10T13:12:00+00:00,2011-08-10T13:13:00+00:00,CTU13_PCAP,919,106569,21,48,97,43,878,41,0,115.96191512513602,231.84072913437728,60,2974,0.065160329045813,0.1899038895766776,353,543,22,26,217,110,53,6600,3326,3573.6036821157654,ATTACK,BOTNET
2011-08-10T13:13:00+00:00,2011-08-10T13:14:00+00:00,CTU13_PCAP,1532,460772,13,40,81,36,1521,11,0,300.76501305483026,693.1706287049036,60,5894,0.0391474629756596,0.1262564385767228,280,1253,8,34,573,105,53,6300,3372,3573.4061698807946,ATTACK,BOTNET
2011-08-10T13:14:00+00:00,2011-08-10T13:15:00+00:00,CTU13_PCAP,2766,664826,15,42,98,56,2750,16,0,240.3564714389009,580.3259956390436,60,5894,0.0216627547796984,0.08248342596245,342,2429,30,78,1199,93,44,5580,2816,3573.5799447063114,ATTACK,BOTNET
2011-08-10T13:15:00+00:00,2011-08-10T13:16:00+00:00,CTU13_PCAP,2152,398555,21,47,110,62,2120,32,0,185.2021375464684,496.904673166556,60,7354,0.0278441943661216,0.0962283670874048,420,1724,54,82,797,106,52,6566,4462,3234.415349658532,ATTACK,BOTNET
2011-08-10T13:16:00+00:00,2011-08-10T13:17:00+00:00,CTU13_PCAP,2281,437784,20,45,107,61,2250,31,0,191.92634809294168,536.3023905509727,60,9186,0.0262452043985065,0.0999789110160253,412,1882,20,82,842,104,50,6276,3482,3503.849296108469,ATTACK,BOTNET
2011-08-10T13:17:00+00:00,2011-08-10T13:18:00+00:00,CTU13_PCAP,2579,1462105,18,50,102,53,2562,17,0,566.9271035284994,997.521232294156,60,8814,0.0231338825403395,0.0851234582741558,361,2197,78,66,554,118,58,7194,4538,3390.697372543541,ATTACK,BOTNET
2011-08-10T13:18:00+00:00,2011-08-10T13:19:00+00:00,CTU13_PCAP,1968,971452,19,46,90,49,1921,47,0,493.6239837398374,864.7709362771499,60,8814,0.0301663726492466,0.1130062636949163,289,1648,41,34,479,109,54,6540,3390,3573.6036821157654,ATTACK,BOTNET
2011-08-10T13:19:00+00:00,2011-08-10T13:20:00+00:00,CTU13_PCAP,1291,780747,10,37,67,26,1286,5,0,604.7614252517428,823.9365243871597,60,5894,0.0464721945829169,0.1491025092714565,244,1047,5,26,218,101,50,6086,3317,3502.5945912244306,ATTACK,BOTNET
2011-08-10T13:20:00+00:00,2011-08-10T13:21:00+00:00,CTU13_PCAP,664,95912,13,43,65,25,653,11,0,144.44578313253012,302.8549646128519,60,2017,0.0899394435940105,0.2042650491937907,272,393,8,18,112,118,59,7080,3680,3573.61357528207,ATTACK,BOTNET
2011-08-10T13:21:00+00:00,2011-08-10T13:22:00+00:00,CTU13_PCAP,2169,1281645,23,50,100,50,2126,43,0,590.8921161825726,854.0964129946137,60,8814,0.0273924026761987,0.1071556476450987,358,1793,26,55,424,114,56,6840,3567,3573.309013326028,ATTACK,BOTNET
2011-08-10T13:22:00+00:00,2011-08-10T13:23:00+00:00,CTU13_PCAP,2211,566022,153,188,67,31,1025,1184,2,256.00271370420626,534.3665029434259,60,8814,0.0270090669528391,0.1026929870260223,241,790,10,18,195,176,86,11188,8619,2591.557633585602,ATTACK,BOTNET
2011-08-10T13:23:00+00:00,2011-08-10T13:24:00+00:00,CTU13_PCAP,768,79730,38,68,54,25,536,222,10,103.81510416666669,249.1701010374857,60,3238,0.0778332347198446,0.1738865962576844,216,322,8,9,120,138,68,8280,4291,3573.629790607008,ATTACK,BOTNET
2011-08-10T13:24:00+00:00,2011-08-10T13:25:00+00:00,CTU13_PCAP,1761,197604,125,161,47,16,466,1289,6,112.21124361158432,185.1729848238164,60,2974,0.0335493369535966,0.0967279766626259,190,276,0,3,91,212,106,13606,10576,2528.534637937756,ATTACK,BOTNET
2011-08-10T13:25:00+00:00,2011-08-10T13:26:00+00:00,CTU13_PCAP,1633,184335,86,121,50,20,793,837,3,112.88120024494796,233.70107063972824,60,4434,0.0366336183220732,0.0868711595959351,208,585,4,6,198,298,147,17880,9444,3587.045397529173,ATTACK,BOTNET
2011-08-10T13:26:00+00:00,2011-08-10T13:27:00+00:00,CTU13_PCAP,2595,296950,175,214,50,19,878,1715,2,114.43159922928707,188.3430075188816,60,2974,0.0230696102979096,0.0560718395153269,208,672,4,4,220,404,201,24514,13319,3376.257078477765,ATTACK,BOTNET
2011-08-10T13:27:00+00:00,2011-08-10T13:28:00+00:00,CTU13_PCAP,1871,212570,96,134,45,20,773,1093,5,113.61304115446283,228.3026766266401,60,4434,0.0319708919780139,0.0745455858639733,183,591,2,3,197,462,232,29146,19148,2595.6134360716046,ATTACK,BOTNET
2011-08-10T13:28:00+00:00,2011-08-10T13:29:00+00:00,CTU13_PCAP,1782,197304,96,130,43,15,753,1028,1,110.72053872053873,232.99708194620143,60,4434,0.0335801488425476,0.0805156801608069,188,565,0,0,188,536,268,34418,22471,2222.97981461334,ATTACK,BOTNET
2011-08-10T13:29:00+00:00,2011-08-10T13:30:00+00:00,CTU13_PCAP,2016,224190,135,174,50,19,764,1250,2,111.20535714285714,228.11274426976928,60,4434,0.029723594561404,0.0802347043367215,205,560,0,3,187,534,263,34582,23897,2161.543363096424,ATTACK,BOTNET
2011-08-10T13:30:00+00:00,2011-08-10T13:31:00+00:00,CTU13_PCAP,2248,261689,113,151,49,21,816,1427,5,116.4096975088968,202.34939444596492,60,4434,0.0266291949820083,0.0739340025036309,218,596,11,9,192,560,279,36556,24513,2057.919275087452,ATTACK,BOTNET
2011-08-10T13:31:00+00:00,2011-08-10T13:32:00+00:00,CTU13_PCAP,1750,203564,122,156,44,19,451,1297,2,116.32228571428573,220.87809725322265,60,4434,0.0335352321295413,0.1151285308630644,199,253,3,0,84,292,148,19748,15838,1323.5372870282692,ATTACK,BOTNET
2011-08-10T13:32:00+00:00,2011-08-10T13:33:00+00:00,CTU13_PCAP,998,104877,41,77,50,20,559,438,1,105.0871743486974,191.6629562367713,60,1819,0.0600608004968886,0.1359453922353261,188,373,0,6,123,318,158,20462,12322,2293.474177696625,ATTACK,BOTNET
2011-08-10T13:33:00+00:00,2011-08-10T13:34:00+00:00,CTU13_PCAP,1088,85227,20,52,45,17,779,309,0,78.33363970588235,66.60073562669746,60,778,0.0550668445769646,0.0991484025906921,187,589,8,6,206,504,251,32476,26846,2637.307782353471,ATTACK,BOTNET
2011-08-10T13:34:00+00:00,2011-08-10T13:35:00+00:00,CTU13_PCAP,1593,159251,76,109,51,17,871,722,0,99.96924042686754,211.84746418317536,60,4434,0.0376101991339544,0.0797501154899681,219,653,0,0,219,576,287,36774,26520,2502.522736055412,ATTACK,BOTNET
2011-08-10T13:35:00+00:00,2011-08-10T13:36:00+00:00,CTU13_PCAP,1307,122547,49,84,52,17,847,460,0,93.76205049732212,153.65220964394135,60,2546,0.0458703698279481,0.0881801305435068,203,645,0,3,221,492,239,30644,16469,2944.7196882423395,ATTACK,BOTNET
2011-08-10T13:36:00+00:00,2011-08-10T13:37:00+00:00,CTU13_PCAP,1045,78293,18,52,44,17,790,255,0,74.92153110047848,83.53632316308808,60,1514,0.0572171042248663,0.093634411887015,181,610,0,3,213,428,220,26418,14841,3000.0261895307053,ATTACK,BOTNET
2011-08-10T13:37:00+00:00,2011-08-10T13:38:00+00:00,CTU13_PCAP,944,65448,19,50,49,17,730,211,3,69.33050847457628,40.50335936784055,60,738,0.0634000594643747,0.1102932899759688,200,530,0,0,188,384,191,23464,12883,3199.0956948371554,ATTACK,BOTNET
2011-08-10T13:38:00+00:00,2011-08-10T13:39:00+00:00,CTU13_PCAP,965,70597,16,52,62,20,786,179,0,73.15751295336787,92.33993324976512,60,1819,0.0620838435853665,0.1101710205609818,266,520,7,6,178,314,158,18856,10056,3576.2157600001765,ATTACK,BOTNET
2011-08-10T13:39:00+00:00,2011-08-10T13:40:00+00:00,CTU13_PCAP,959,72613,10,40,52,23,785,174,0,75.71741397288842,102.54367781303242,60,1819,0.0622000418027905,0.1079209708100486,224,563,12,12,192,330,160,20014,10550,3459.4352317240773,ATTACK,BOTNET
2011-08-10T13:40:00+00:00,2011-08-10T13:41:00+00:00,CTU13_PCAP,929,68119,9,38,48,21,758,171,0,73.32508073196986,77.63518939584334,60,1412,0.0644768134787164,0.120938366381846,196,562,6,6,194,324,161,19440,10204,3598.9977279962955,ATTACK,BOTNET
2011-08-10T13:41:00+00:00,2011-08-10T13:42:00+00:00,CTU13_PCAP,987,75910,28,55,50,20,756,231,0,76.90982776089159,83.61425986369741,60,1313,0.0599267081363205,0.1099893855010535,215,542,0,3,192,334,167,20040,10568,3598.769223523473,ATTACK,BOTNET
2011-08-10T13:42:00+00:00,2011-08-10T13:43:00+00:00,CTU13_PCAP,1206,109129,71,106,50,22,674,528,4,90.48839137645108,134.87566086989384,60,2974,0.0496238291016258,0.1157040556223417,215,462,5,7,155,262,131,15720,8278,3598.7963634962957,ATTACK,BOTNET
2011-08-10T13:43:00+00:00,2011-08-10T13:44:00+00:00,CTU13_PCAP,810,64057,14,43,52,21,597,206,7,79.08271604938271,113.06613086233486,60,1819,0.074025544012138,0.1437910391352825,240,361,6,7,126,192,94,11520,5927,3598.1644976189086,ATTACK,BOTNET
2011-08-10T13:44:00+00:00,2011-08-10T13:45:00+00:00,CTU13_PCAP,1004,65833,13,44,63,19,799,200,5,65.5707171314741,16.556855415165963,60,315,0.0596052504489096,0.1082922528515105,262,539,5,3,182,336,167,20160,10620,3599.0128567029183,ATTACK,BOTNET
2011-08-10T13:45:00+00:00,2011-08-10T13:46:00+00:00,CTU13_PCAP,978,76419,18,48,62,20,775,200,3,78.13803680981596,187.40969294910764,60,4434,0.0612400644511259,0.1141621753172282,259,517,2,3,175,352,159,21648,10047,3288.822961849709,ATTACK,BOTNET
2011-08-10T13:46:00+00:00,2011-08-10T13:47:00+00:00,CTU13_PCAP,1938,220128,98,128,52,19,564,1369,5,113.58513931888544,262.43579435143585,60,5894,0.0309425079767151,0.1032854330834653,234,332,4,9,100,226,104,14358,7116,2616.841647261562,ATTACK,BOTNET
2011-08-10T13:47:00+00:00,2011-08-10T13:48:00+00:00,CTU13_PCAP,3254,415774,209,239,49,24,783,2459,12,127.77320221266136,239.6408887680159,60,4434,0.0183572065562715,0.0641092989040807,266,519,12,13,146,536,275,36718,28214,1182.3683609674365,ATTACK,BOTNET
2011-08-10T13:48:00+00:00,2011-08-10T13:49:00+00:00,CTU13_PCAP,2145,276409,148,177,44,19,542,1591,12,128.8620046620047,290.23045513492,60,5442,0.0266258255092065,0.1031956238556789,186,358,0,4,107,402,210,27340,22974,1250.1965753537377,ATTACK,BOTNET
2011-08-10T13:49:00+00:00,2011-08-10T13:50:00+00:00,CTU13_PCAP,9,792,4,1,4,4,6,3,0,88.0,56.095157247900346,60,246,3.3735502660274506,3.0744379723311903,3,3,1,0,2,0,5,0,510,1454.3404111385346,ATTACK,BOTNET
