scenario_id,scenario_family,window_start,window_end,binary_label,attack_type,packet_count,byte_count,packets_per_second,bytes_per_second,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,tcp_count,udp_count,icmp_count,other_protocol_count,packet_size_mean,packet_size_std,packet_size_min,packet_size_max,packet_size_median,packet_size_p25,packet_size_p75,iat_mean,iat_std,iat_min,iat_max,iat_median,syn_count,ack_count,rst_count,fin_count,psh_count,urg_count,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,unique_5tuple_count,flow_count,mean_flow_duration,packets_per_flow_mean,bytes_per_flow_mean,forward_backward_packet_ratio,forward_backward_byte_ratio,syn_ack_ratio,tcp_fraction,udp_fraction,icmp_fraction,unique_dst_ports_per_src_ip,unique_dst_ips_per_src_ip,unique_src_ips_per_dst_ip,port_diversity,destination_diversity
CTU44,RBot,2011-08-14T11:59:00+00:00,2011-08-14T12:00:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03920300801595052,0.05520184613976665,1.0967254638671875e-05,0.11726999282836914,0.00032806396484375,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05880999565124512,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:01:00+00:00,2011-08-14T12:02:00+00:00,1,RBot,45,5695,0.75,94.91666666666667,3,4,5,5,42,3,0,0,126.55555555555556,84.41946999111192,60,358,93.0,60.0,164.0,0.48410039056431164,3.0357613718495373,6.9141387939453125e-06,20.38701581954956,0.00019407272338867188,3,40,0,3,27,0,45,0,5695.0,0.0,6,6,0.28443320592244464,7.5,949.1666666666666,,,0.075,0.9333333333333333,0.06666666666666667,0.0,1.6666666666666667,1.3333333333333333,0.75,5,4
CTU44,RBot,2011-08-14T12:03:00+00:00,2011-08-14T12:04:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03898501396179199,0.05491898406845523,9.059906005859375e-06,0.11665201187133789,0.00029397010803222656,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05848205089569092,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:06:00+00:00,2011-08-14T12:07:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389862855275472,0.05488273073570455,1.0013580322265625e-05,0.11660194396972656,0.00034689903259277344,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058484435081481934,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:07:00+00:00,2011-08-14T12:08:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671875e-05,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T12:08:00+00:00,2011-08-14T12:09:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03914499282836914,0.055112899845602865,1.0013580322265625e-05,0.11708617210388184,0.0003387928009033203,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058722496032714844,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:10:00+00:00,2011-08-14T12:11:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03907330830891927,0.05501993878930073,1.0967254638671875e-05,0.1168830394744873,0.00032591819763183594,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05861544609069824,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:12:00+00:00,2011-08-14T12:13:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03900464375813802,0.054950447541556736,1.0013580322265625e-05,0.11671614646911621,0.00028777122497558594,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058511972427368164,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:15:00+00:00,2011-08-14T12:16:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03903969128926595,0.054982164150624485,1.0013580322265625e-05,0.11679601669311523,0.00031304359436035156,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05856454372406006,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:17:00+00:00,2011-08-14T12:18:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03906766573588053,0.055011792475291414,1.0013580322265625e-05,0.11686587333679199,0.00032711029052734375,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058606505393981934,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:19:00+00:00,2011-08-14T12:20:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03898461659749349,0.0548923214597902,1.0967254638671875e-05,0.11661386489868164,0.00032901763916015625,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05848240852355957,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:20:00+00:00,2011-08-14T12:21:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671875e-05,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T12:22:00+00:00,2011-08-14T12:23:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03903834025065104,0.054960555636591836,1.0013580322265625e-05,0.11676406860351562,0.0003409385681152344,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058562517166137695,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:24:00+00:00,2011-08-14T12:25:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03906869888305664,0.05501190670446013,1.0013580322265625e-05,0.1168670654296875,0.00032901763916015625,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058608055114746094,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:26:00+00:00,2011-08-14T12:27:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03900265693664551,0.05491295389361028,1.0013580322265625e-05,0.11666107177734375,0.0003368854522705078,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058508992195129395,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:27:00+00:00,2011-08-14T12:28:00+00:00,1,RBot,6,388,0.1,6.466666666666667,2,2,3,3,6,0,0,0,64.66666666666667,6.599663291074444,60,74,60.0,60.0,70.5,0.49868340492248536,0.9971052704678457,1.0013580322265625e-05,2.492893934249878,0.00025010108947753906,2,4,4,0,0,0,6,0,388.0,0.0,4,4,5.245208740234375e-06,1.5,97.0,,,0.5,1.0,0.0,0.0,1.5,1.0,1.0,3,2
CTU44,RBot,2011-08-14T12:28:00+00:00,2011-08-14T12:29:00+00:00,1,RBot,15,970,0.25,16.166666666666668,2,2,6,6,15,0,0,0,64.66666666666667,6.599663291074444,60,74,60.0,60.0,74.0,0.7862554277692523,1.3618924778063537,1.0013580322265625e-05,4.013911962509155,0.00024449825286865234,5,10,10,0,0,0,15,0,970.0,0.0,10,10,5.4836273193359375e-06,1.5,97.0,,,0.5,1.0,0.0,0.0,3.0,1.0,1.0,6,2
CTU44,RBot,2011-08-14T12:29:00+00:00,2011-08-14T12:30:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03905336062113444,0.05501277485122666,1.0967254638671875e-05,0.11685299873352051,0.0002961158752441406,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058585524559020996,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:31:00+00:00,2011-08-14T12:32:00+00:00,1,RBot,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,7.915906381607056,15.773420780523123,1.0013580322265625e-05,39.4626190662384,0.00035381317138671875,0,4,0,0,3,0,6,0,783.0,0.0,3,3,0.03897428512573242,2.0,261.0,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-14T12:33:00+00:00,2011-08-14T12:34:00+00:00,1,RBot,40,5395,0.6666666666666666,89.91666666666667,3,4,5,5,37,3,0,0,134.875,85.99162386535097,60,358,97.0,62.0,176.0,0.8349036864745312,5.1192629009623785,6.198883056640625e-06,32.391945123672485,0.000209808349609375,3,35,0,3,27,0,40,0,5395.0,0.0,6,6,0.030530492464701336,6.666666666666667,899.1666666666666,,,0.08571428571428572,0.925,0.075,0.0,1.6666666666666667,1.3333333333333333,0.75,5,4
CTU44,RBot,2011-08-14T12:35:00+00:00,2011-08-14T12:36:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03903031349182129,0.05495055090587211,1.0013580322265625e-05,0.11674189567565918,0.0003390312194824219,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058550477027893066,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:37:00+00:00,2011-08-14T12:38:00+00:00,1,RBot,15,1507,0.25,25.116666666666667,2,2,2,2,0,5,10,0,100.46666666666667,14.669090708773403,69,113,113.0,85.0,113.0,0.2171640055520194,0.4104674567546189,7.867813110351562e-06,1.003633975982666,0.00021147727966308594,0,0,0,0,0,0,15,0,1507.0,0.0,3,3,2.0165706475575766,5.0,502.3333333333333,,,,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:38:00+00:00,2011-08-14T12:39:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03912130991617838,0.055080754052519755,1.0013580322265625e-05,0.11701703071594238,0.0003368854522705078,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05868697166442871,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:40:00+00:00,2011-08-14T12:41:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03916501998901367,0.055117819320308056,1.1920928955078125e-05,0.11711311340332031,0.000370025634765625,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05875349044799805,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:42:00+00:00,2011-08-14T12:43:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039002021153767906,0.0548470869349628,9.059906005859375e-06,0.11656713485717773,0.0004298686981201172,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058507561683654785,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:44:00+00:00,2011-08-14T12:45:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0967254638671875e-05,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T12:45:00+00:00,2011-08-14T12:46:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0390623410542806,0.055026992150473714,1.0013580322265625e-05,0.1168820858001709,0.0002949237823486328,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05859851837158203,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:47:00+00:00,2011-08-14T12:48:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03936767578125,0.05546587391607809,8.821487426757812e-06,0.11780810356140137,0.000286102294921875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05905592441558838,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:48:00+00:00,2011-08-14T12:49:00+00:00,1,RBot,2,464,0.03333333333333333,7.733333333333333,1,1,1,1,0,2,0,0,232.0,0.0,232,232,232.0,232.0,232.0,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0,0,0,0,0,0,2,0,464.0,0.0,1,1,1.0967254638671875e-05,2.0,464.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T12:49:00+00:00,2011-08-14T12:50:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03898000717163086,0.05488799324633648,1.0013580322265625e-05,0.11660313606262207,0.0003268718719482422,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05847501754760742,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:52:00+00:00,2011-08-14T12:53:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03902331988016764,0.054947900100869626,9.775161743164062e-06,0.11673116683959961,0.00032901763916015625,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05853986740112305,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:54:00+00:00,2011-08-14T12:55:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03908499081929525,0.05505464582610722,1.0013580322265625e-05,0.1169438362121582,0.00030112266540527344,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058632493019104004,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T12:56:00+00:00,2011-08-14T12:57:00+00:00,1,RBot,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,3.4692806243896483,6.880235061256833,1.0013580322265625e-05,17.22945499420166,0.0003371238708496094,0,4,0,0,3,0,6,0,783.0,0.0,3,3,0.0389863650004069,2.0,261.0,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-14T12:58:00+00:00,2011-08-14T12:59:00+00:00,1,RBot,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333333,74.66685267833974,60,232,79.0,79.0,193.75,1.5875170230865479,3.11684351236657,1.0013580322265625e-05,7.820549964904785,0.00032210350036621094,0,4,0,0,3,0,6,0,761.0,0.0,3,3,0.03901537259419759,2.0,253.66666666666666,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-14T13:01:00+00:00,2011-08-14T13:02:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03905304272969564,0.05498757887117778,9.059906005859375e-06,0.11681699752807617,0.0003330707550048828,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05858409404754639,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:03:00+00:00,2011-08-14T13:04:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03900702794392904,0.05494371642333249,1.0013580322265625e-05,0.11670899391174316,0.0003020763397216797,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05851554870605469,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:05:00+00:00,2011-08-14T13:06:00+00:00,1,RBot,44,5635,0.7333333333333333,93.91666666666667,3,4,5,5,41,3,0,0,128.0681818181818,84.76823958387222,60,358,93.0,60.0,167.0,1.035656213760376,6.602682537811867,8.106231689453125e-06,43.824625968933105,0.00016999244689941406,3,39,0,3,27,0,44,0,5635.0,0.0,6,6,0.21606155236562094,7.333333333333333,939.1666666666666,,,0.07692307692307693,0.9318181818181818,0.06818181818181818,0.0,1.6666666666666667,1.3333333333333333,0.75,5,4
CTU44,RBot,2011-08-14T13:08:00+00:00,2011-08-14T13:09:00+00:00,1,RBot,6,783,0.1,13.05,2,3,3,3,4,2,0,0,130.5,79.83263743607623,60,243,79.0,79.0,202.0,1.751907968521118,3.445452068948188,1.0013580322265625e-05,8.642217874526978,0.0003509521484375,0,4,0,0,3,0,6,0,783.0,0.0,3,3,0.039110660552978516,2.0,261.0,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-14T13:09:00+00:00,2011-08-14T13:10:00+00:00,1,RBot,2,464,0.03333333333333333,7.733333333333333,1,1,1,1,0,2,0,0,232.0,0.0,232,232,232.0,232.0,232.0,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0,0,0,0,0,0,2,0,464.0,0.0,1,1,1.0967254638671875e-05,2.0,464.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T13:10:00+00:00,2011-08-14T13:11:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03894535700480143,0.05486643520392499,1.0013580322265625e-05,0.11653804779052734,0.0002880096435546875,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05842304229736328,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:12:00+00:00,2011-08-14T13:13:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.0389400323232015,0.05483129207348446,1.0013580322265625e-05,0.11648297309875488,0.00032711029052734375,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05841505527496338,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:14:00+00:00,2011-08-14T13:15:00+00:00,1,RBot,2,464,0.03333333333333333,7.733333333333333,1,1,1,1,0,2,0,0,232.0,0.0,232,232,232.0,232.0,232.0,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0,0,0,0,0,0,2,0,464.0,0.0,1,1,1.0013580322265625e-05,2.0,464.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T13:15:00+00:00,2011-08-14T13:16:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03897905349731445,0.054880920495534384,1.0013580322265625e-05,0.1165921688079834,0.0003349781036376953,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05847358703613281,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:17:00+00:00,2011-08-14T13:18:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03903404871622721,0.05498479189176549,1.0013580322265625e-05,0.11679410934448242,0.0002980232238769531,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05855607986450195,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:19:00+00:00,2011-08-14T13:20:00+00:00,1,RBot,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333333,74.66685267833974,60,232,79.0,79.0,193.75,5.385511016845703,10.712484018208318,9.059906005859375e-06,26.810287952423096,0.00031304359436035156,0,4,0,0,3,0,6,0,761.0,0.0,3,3,0.039092699686686196,2.0,253.66666666666666,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-14T13:20:00+00:00,2011-08-14T13:21:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0,0,0,0,0,0,2,0,486.0,0.0,1,1,1.0013580322265625e-05,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T13:21:00+00:00,2011-08-14T13:22:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.039018710454305015,0.054926397916697144,1.0013580322265625e-05,0.11669611930847168,0.00034999847412109375,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05853307247161865,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:24:00+00:00,2011-08-14T13:25:00+00:00,1,RBot,6,761,0.1,12.683333333333334,2,3,3,3,4,2,0,0,126.83333333333333,74.66685267833974,60,232,79.0,79.0,193.75,0.5110604286193847,0.9646769179589315,9.059906005859375e-06,2.4383020401000977,0.0003421306610107422,0,4,0,0,3,0,6,0,761.0,0.0,3,3,0.03900305430094401,2.0,253.66666666666666,,,0.0,0.6666666666666666,0.3333333333333333,0.0,1.5,1.5,0.6666666666666666,3,3
CTU44,RBot,2011-08-14T13:26:00+00:00,2011-08-14T13:27:00+00:00,1,RBot,22,1461,0.36666666666666664,24.35,3,3,9,9,22,0,0,0,66.4090909090909,7.848908962449904,60,79,60.0,60.0,74.0,1.2752592336563837,3.9027641933376946,1.0013580322265625e-05,18.383389949798584,0.00020694732666015625,6,16,12,0,3,0,22,0,1461.0,0.0,14,14,0.008361526897975377,1.5714285714285714,104.35714285714286,,,0.375,1.0,0.0,0.0,3.0,1.0,1.0,9,3
CTU44,RBot,2011-08-14T13:28:00+00:00,2011-08-14T13:29:00+00:00,1,RBot,19,1267,0.31666666666666665,21.116666666666667,3,3,8,8,19,0,0,0,66.6842105263158,7.993764883226817,60,79,60.0,60.0,74.0,1.4331023825539484,2.667051962163641,9.775161743164062e-06,8.509171962738037,0.00024056434631347656,5,14,10,0,3,0,19,0,1267.0,0.0,12,12,0.00979389746983846,1.5833333333333333,105.58333333333333,,,0.35714285714285715,1.0,0.0,0.0,2.6666666666666665,1.0,1.0,8,3
CTU44,RBot,2011-08-14T13:29:00+00:00,2011-08-14T13:30:00+00:00,1,RBot,2,464,0.03333333333333333,7.733333333333333,1,1,1,1,0,2,0,0,232.0,0.0,232,232,232.0,232.0,232.0,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0,0,0,0,0,0,2,0,464.0,0.0,1,1,1.0013580322265625e-05,2.0,464.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T13:31:00+00:00,2011-08-14T13:32:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03904867172241211,0.0549808908888222,9.775161743164062e-06,0.11680316925048828,0.0003330707550048828,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.058577895164489746,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:32:00+00:00,2011-08-14T13:33:00+00:00,1,RBot,2,486,0.03333333333333333,8.1,1,1,1,1,0,2,0,0,243.0,0.0,243,243,243.0,243.0,243.0,9.775161743164062e-06,0.0,9.775161743164062e-06,9.775161743164062e-06,9.775161743164062e-06,0,0,0,0,0,0,2,0,486.0,0.0,1,1,9.775161743164062e-06,2.0,486.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1,1
CTU44,RBot,2011-08-14T13:33:00+00:00,2011-08-14T13:34:00+00:00,1,RBot,4,297,0.06666666666666667,4.95,2,2,2,2,4,0,0,0,74.25,8.227241335952167,60,79,79.0,74.25,79.0,0.03901227315266927,0.054918807351192755,1.0967254638671875e-05,0.11667895317077637,0.00034689903259277344,0,4,0,0,3,0,4,0,297.0,0.0,2,2,0.05852389335632324,2.0,148.5,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2
CTU44,RBot,2011-08-14T13:35:00+00:00,2011-08-14T13:36:00+00:00,1,RBot,7,477,0.11666666666666667,7.95,3,3,4,4,7,0,0,0,68.14285714285714,9.402561526802478,60,79,60.0,60.0,79.0,0.48676764965057373,1.036773825078782,1.0013580322265625e-05,2.8031020164489746,0.0002714395523071289,1,5,2,0,3,0,7,0,477.0,0.0,4,4,0.029315710067749023,1.75,119.25,,,0.2,1.0,0.0,0.0,1.3333333333333333,1.0,1.0,4,3
